phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,policy_safety_stop,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,step_cost,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,gamma,learning_rate,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,mean_lane_boundary_clearance,minimum_lane_boundary_clearance,mean_nearest_collision_hazard_center_distance,minimum_nearest_collision_hazard_center_distance,mean_absolute_lane_offset,maximum_absolute_lane_offset,mean_absolute_heading_error,maximum_absolute_heading_error,mean_ego_speed,maximum_ego_speed
train,Karthikeya27adv8956,Karthikeya27adv8956,163,0,163,56db3480636d98bc0e1025c63b5935334d765cd72c39698466194ab4cd6bf34a,-50.0,-50.0,1,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,1,0.24170779900123307,0.2418198939999998,0.0,0.0,0.0,1,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}",2.0,2.0,25.58904266357422,25.58904266357422,0.0,0.0,0.0,0.0,90.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,1,164,59599e0ad25e744ecfe67667ec347add554214d9da41ce04f7900cf899697370,-50.0,-50.0,1,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,1,0.16120149600101286,0.16136665500000014,0.0,0.0,0.0,2,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}",2.0,2.0,22.21065902709961,22.21065902709961,0.0,0.0,0.0,0.0,90.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,2,165,30ec79c215575784b04dd39f63859af6e50656694dad4ac7de5d622b7224a3c9,-50.0,-50.0,1,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,1,0.1602690559993789,0.16032641800000036,0.0,0.0,0.0,3,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}",2.0,2.0,26.418502807617188,26.418502807617188,0.0,0.0,0.0,0.0,90.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,3,166,bf4db9b46a6629677b4d9df28f9ebebf1f5265e58703a59441db268d76168397,-50.0,-50.0,2,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,2,0.31457912500081875,0.3147877349999999,0.0,0.0,0.0,5,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 2}",1.513327956199646,1.026655912399292,37.66786193847656,22.837249755859375,0.486672043800354,0.973344087600708,1.1142243146896362,2.2284486293792725,81.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,4,167,ddd2647728a0f8dda9109ff53a62ae7adf13283058cd7ed92babdc8af5bcb86a,-50.0,-50.0,2,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,2,0.31106018900027266,0.3113493269999994,0.0,0.0,0.0,7,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 2}",1.513327956199646,1.026655912399292,37.70661449432373,23.61756706237793,0.486672043800354,0.973344087600708,1.1142243146896362,2.2284486293792725,81.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,5,168,3b91cfcc6d52bf5ac3d03684b28c9fa4f3c0673be7f108e86674ed814be650ff,-50.0,-50.0,1,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,1,0.15906989699942642,0.1591776170000001,0.0,0.0,0.0,8,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}",2.0,2.0,26.166988372802734,26.166988372802734,0.0,0.0,0.0,0.0,90.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,6,169,c97fbb2eb3a501fda06519d632de1afd003af06202b68139930a5f4c41549f1b,-50.0,-50.0,2,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,2,0.3083202089983388,0.30852939700000004,0.0,0.0,0.0,10,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 2}",1.513327956199646,1.026655912399292,39.40247631072998,24.936838150024414,0.486672043800354,0.973344087600708,1.1142243146896362,2.2284486293792725,81.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,7,170,21e9b50ff0eb511e56e308ebb6af0b2e2765950ec11fb567c5477fd5f33aebd2,-50.0,-50.0,2,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,2,0.3191225430000486,0.31935405699999997,0.0,0.0,0.0,12,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 2}",1.513327956199646,1.026655912399292,40.851375579833984,26.723876953125,0.486672043800354,0.973344087600708,1.1142243146896362,2.2284486293792725,81.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,8,171,61e35a99ac7af86fa45f08b7daf04405b7f564e3b368ef3e62d629b6c337038c,-50.0,-50.0,2,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,2,0.3157851319992915,0.31603843100000084,0.0,0.0,0.0,14,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 2}",1.513327956199646,1.026655912399292,36.88420391082764,24.0800838470459,0.486672043800354,0.973344087600708,1.1142243146896362,2.2284486293792725,81.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,9,172,67f10a43c438eac1332743265931fd7fad5493b88bdf74127314991fd4dbd4a3,-50.0,-50.0,1,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,1,0.16590574000110792,0.1660504359999999,0.0,0.0,0.0,15,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}",2.0,2.0,23.31324577331543,23.31324577331543,0.0,0.0,0.0,0.0,90.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,10,173,d0bab1dd0f9f18ae3f20e4b82853cd0086a022cebc3fb34ea314eb9501e0a020,-50.0,-50.0,2,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,2,0.313316596999357,0.31350443500000047,0.0,0.0,0.0,17,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 2}",1.513327956199646,1.026655912399292,37.15431308746338,24.559099197387695,0.486672043800354,0.973344087600708,1.1142243146896362,2.2284486293792725,81.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,11,174,398c2f93c1ad37f772ee0b08db5e99ba5a699ea1fce799303e0925273d9aa3d1,-50.0,-50.0,1,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,1,0.1632141030004277,0.1633808539999997,0.0,0.0,0.0,18,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}",2.0,2.0,24.479360580444336,24.479360580444336,0.0,0.0,0.0,0.0,90.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,12,175,08c89d81175c0e7fb7b17ef9d2011e5b072750e53f84d6b1d076caca07f80132,-50.0,-50.0,2,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,2,0.3109694809991197,0.3112032300000003,0.0,0.0,0.0,20,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 2}",1.513327956199646,1.026655912399292,34.075225830078125,21.13009262084961,0.486672043800354,0.973344087600708,1.1142243146896362,2.2284486293792725,81.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,163,13,176,1ee8877f2af41bc147cdec011987b3f321d035ad903103205ad37b7cac0f5c5f,-50.0,-50.0,1,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,1,0.16747651299920108,0.16765725700000011,0.0,0.0,0.0,21,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}",2.0,2.0,27.60207176208496,27.60207176208496,0.0,0.0,0.0,0.0,90.0,90.0
