phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,policy_safety_stop,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,step_cost,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,gamma,learning_rate,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,mean_lane_boundary_clearance,minimum_lane_boundary_clearance,mean_nearest_collision_hazard_center_distance,minimum_nearest_collision_hazard_center_distance,mean_absolute_lane_offset,maximum_absolute_lane_offset,mean_absolute_heading_error,maximum_absolute_heading_error,mean_ego_speed,maximum_ego_speed
train,Karthikeya27adv20,Karthikeya27adv20,17,0,17,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.93176573322662,-49.93176573322662,69,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,69,0.6604694060006295,0.6465344449999995,0.12937576652226804,0.0,0.0,69,6,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 69}",1.5950885544652524,1.423478603363037,73.33661076642466,73.26380920410156,0.15491143797102058,0.3265213668346405,0.1012706604682983,0.2134101539850235,0.5973740118569222,0.7945794463157654
train,Karthikeya27adv20,Karthikeya27adv20,17,1,18,26b8e027650e3edaeb098b954dd6a5a53a2a9694123d959c6fc04ace4b67c1a7,2.0206508994242514,2.0206508994242514,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,3.0723360810006852,2.9964396629999994,0.2203121431562313,0.0,0.0,569,506,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 500}",0.7293861598968506,0.164345383644104,44.692620651245115,43.728633880615234,1.0206138401031495,1.585654616355896,0.8244962488087549,1.659471035003662,0.6121147246658802,0.9034548401832581
train,Karthikeya27adv20,Karthikeya27adv20,17,2,19,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,2.0255811812741715,2.0255811812741715,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.934653297001205,2.8572236770000004,0.0527587379001875,0.0,0.0,1069,1006,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 500}",0.7288999648094178,0.16566038131713867,88.44094134521484,88.0652084350586,1.0211000351905823,1.5843396186828613,0.825741914045655,1.6616429090499878,0.612232921153307,0.9050222635269165
train,Karthikeya27adv20,Karthikeya27adv20,17,3,20,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,1.963919902339284,1.963919902339284,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.980833243000234,2.9346489280000014,0.03724716657464114,0.0,0.0,1569,1506,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 431, ""threshold_warmup_argmax"": 69}",0.729197525024414,0.1394333839416504,54.7723229598999,53.686336517333984,1.020802474975586,1.6105666160583496,0.8091833726257973,1.6295636892318726,0.6110845321416855,0.7632512450218201
train,Karthikeya27adv20,Karthikeya27adv20,17,4,21,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,2.026160751077143,2.026160751077143,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,3.514134794000711,3.516413888999999,0.029487073016918657,0.0,0.0,2069,2006,0.99,5e-05,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 500}",0.7288238935470581,0.16587018966674805,54.785782722473144,53.701690673828125,1.0211761064529419,1.584129810333252,0.8259283237937561,1.6618919372558594,0.6122477854192256,0.9050217866897583
train,Karthikeya27adv20,Karthikeya27adv20,17,5,22,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,2.005331920515747,2.005331920515747,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.994968390001304,2.996757334999998,0.013968109188572726,0.0,0.0,2569,2506,0.99,5e-05,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 500}",0.7297796952724457,0.1588810682296753,64.1763655166626,63.102386474609375,1.0202203047275544,1.5911189317703247,0.8205410293692912,1.651732087135315,0.6117777785360813,0.8688245415687561
train,Karthikeya27adv20,Karthikeya27adv20,17,6,23,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-1.1233912226848757,-1.1233912226848757,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.6503628859973105,2.599079850999999,0.015525895633384607,0.0,0.0,3069,3006,0.99,5e-05,0.0,0.0,0.0,False,,"{""active_pool_last_action_pending_retirement"": 2, ""candidate_created_argmax__candidate_unknown"": 28, ""candidate_matched_argmax__candidate_unknown"": 9, ""permanent_pool_best_available__active_initial_dqn_max_unknown"": 14, ""promoted_pool_first_best_available__active_initial_dqn_max_unknown"": 5, ""retired_pool_dqn_max_unknown"": 11, ""threshold_warmup_argmax"": 431}",1.6688557691574097,1.5194220542907715,77.56558685302734,76.8969497680664,0.08114423084259033,0.23057794570922852,0.2445115949970277,0.47283485531806946,0.4810973056256771,1.3064671754837036
train,Karthikeya27adv20,Karthikeya27adv20,17,7,24,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,5.588880868124733,5.588880868124733,209,collision,False,True,False,True,True,False,False,1.0,collision,True,209,2.578647592999914,26.717288084000003,0.01902744827478373,0.0,0.0,3278,3215,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_unknown"": 126, ""candidate_matched_argmax__candidate_unknown"": 35, ""permanent_pool_best_available__active_initial_dqn_max_unknown"": 25, ""promoted_pool_first_best_available__active_initial_dqn_max_unknown"": 23}",1.6732652569501594,1.0861021280288696,75.46904446177506,41.143028259277344,0.07673473957905697,0.6638978719711304,0.013385306593633708,0.21005183458328247,9.592853660479134,64.31671905517578
train,Karthikeya27adv20,Karthikeya27adv20,17,8,25,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,22.351272377714594,22.351272377714594,69,collision,False,True,True,False,False,False,False,1.0,collision,True,69,0.9913681129983161,10.454112023,0.02608611773494108,0.0,0.0,3347,3284,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_unknown"": 69}",1.7499941932982293,1.7499831914901733,36.773981785428695,4.941230773925781,5.818341514407561e-06,1.6828260413603857e-05,2.8368454932008363e-07,9.321063885181502e-07,36.94210111749345,73.88456726074219
train,Karthikeya27adv20,Karthikeya27adv20,17,9,26,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,28.899876308506407,28.899876308506407,91,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,91,1.2198653729974467,11.902920792000003,0.026945123934328276,0.0,0.0,3438,3375,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_unknown"": 91}",1.6759513305438745,0.2880752980709076,50.26131402005206,7.041565895080566,0.07404866929237659,1.46192467212677,0.0330472268292114,0.5855006575584412,47.12080582550594,81.06532287597656
