phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,source_phase,series_id,display_label,evaluation_variant,source_kind,source_name,source_csv,policy_folder
train,epsilon,Epsilon Greedy,11,0,11,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.33040356998564,-49.33040356998564,13,out_of_road,False,False,False,True,False,False,collision,False,13,0.214953777998744,0.2123856770000003,0.0,0.0,0.0,13,0,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 10, ""epsilon_random"": 3}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_11/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,11,1,12,7987706ce411bbc850f8b77eb1c36aba6e88c1134345f1c4f46936d305cacdc2,-47.69255448667819,-47.69255448667819,44,out_of_road,False,False,False,True,False,False,collision,False,44,0.2964693700050702,0.2966834279999997,0.0,0.0,0.0,57,0,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 34, ""epsilon_random"": 10}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_11/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,11,2,13,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-40.93468259890992,-40.93468259890992,191,out_of_road,False,False,False,True,False,False,collision,False,191,1.4089413350011455,1.402627131,0.7154605717173261,0.0,0.0,248,185,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 144, ""epsilon_random"": 47}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_11/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,11,3,14,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-47.44461142701099,-47.44461142701099,35,out_of_road,False,False,False,True,False,False,collision,False,35,0.3263938410018454,0.3208922620000001,0.5788250907191208,0.0,0.0,283,220,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 27, ""epsilon_random"": 8}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_11/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,11,4,15,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-49.452697013670026,-49.452697013670026,8,out_of_road,False,False,False,True,False,False,collision,False,8,0.1998324320011306,0.1988419029999999,0.6820468880760018,0.0,0.0,291,228,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 7, ""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_11/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,11,5,16,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.58193332240809,-47.58193332240809,22,out_of_road,False,False,False,True,False,False,collision,False,22,0.3121215360006317,0.3109585349999992,0.7082666177778844,0.0,0.0,313,250,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 17, ""epsilon_random"": 5}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_11/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,11,6,17,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-48.22717471191461,-48.22717471191461,40,out_of_road,False,False,False,True,False,False,collision,False,40,0.5935353719978593,0.5893624420000005,0.8371926421445096,0.0,0.0,353,290,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 30, ""epsilon_random"": 10}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_11/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,11,7,18,26b8e027650e3edaeb098b954dd6a5a53a2a9694123d959c6fc04ace4b67c1a7,-47.54257282263056,-47.54257282263056,19,out_of_road,False,False,False,True,False,False,collision,False,19,0.2604886310000438,0.2581928429999998,0.8612051037887699,0.0,0.0,372,309,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 18, ""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_11/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,11,8,19,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.73632863086441,-47.73632863086441,28,out_of_road,False,False,False,True,False,False,collision,False,28,0.3636040359997423,0.3605946580000001,1.5282871842999677,0.0,0.0,400,337,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 23, ""epsilon_random"": 5}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_11/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,11,9,20,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-49.48149301334147,-49.48149301334147,8,out_of_road,False,False,False,True,False,False,collision,False,8,0.2273331949982093,0.2265659060000011,1.167955094453646,0.0,0.0,408,345,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 7, ""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_11/epsilon/all_episode_results.csv,
