episode,cumulative_pools_created
167,1
167,2
167,3
167,4
167,5
167,6
167,7
167,8
167,9
167,10
167,11
167,12
167,13
167,14
167,15
167,16
167,17
167,18
167,19
168,20
168,21
168,22
168,23
169,24
169,25
169,26
169,27
169,28
169,29
169,30
169,31
169,32
169,33
169,34
169,35
169,36
169,37
169,38
170,39
170,40
170,41
170,42
170,43
170,44
170,45
170,46
171,47
171,48
171,49
171,50
171,51
171,52
171,53
171,54
171,55
171,56
171,57
171,58
171,59
171,60
171,61
171,62
171,63
171,64
171,65
171,66
171,67
171,68
171,69
171,70
171,71
171,72
171,73
171,74
171,75
171,76
171,77
171,78
171,79
171,80
171,81
171,82
171,83
171,84
171,85
171,86
171,87
171,88
171,89
172,90
172,91
172,92
172,93
172,94
172,95
172,96
172,97
172,98
172,99
172,100
172,101
172,102
172,103
172,104
172,105
172,106
172,107
172,108
172,109
172,110
172,111
172,112
172,113
172,114
172,115
175,116
175,117
175,118
175,119
176,120
176,121
176,122
177,123
179,124
179,125
179,126
179,127
179,128
179,129
179,130
179,131
180,132
180,133
180,134
180,135
181,136
181,137
182,138
182,139
182,140
182,141
182,142
183,143
183,144
183,145
183,146
183,147
184,148
186,149
186,150
186,151
186,152
186,153
186,154
186,155
186,156
186,157
186,158
186,159
186,160
186,161
186,162
186,163
186,164
186,165
186,166
186,167
186,168
186,169
186,170
186,171
186,172
186,173
186,174
186,175
187,176
187,177
188,178
188,179
188,180
188,181
188,182
189,183
189,184
189,185
189,186
189,187
189,188
189,189
189,190
189,191
189,192
189,193
189,194
189,195
189,196
189,197
189,198
189,199
189,200
189,201
189,202
189,203
189,204
189,205
189,206
189,207
189,208
189,209
189,210
189,211
189,212
189,213
189,214
189,215
189,216
189,217
189,218
189,219
189,220
189,221
189,222
189,223
189,224
189,225
189,226
189,227
189,228
189,229
189,230
189,231
189,232
189,233
189,234
189,235
189,236
189,237
189,238
189,239
189,240
189,241
189,242
189,243
189,244
189,245
189,246
189,247
189,248
189,249
190,250
190,251
190,252
190,253
190,254
190,255
190,256
190,257
190,258
190,259
190,260
190,261
190,262
190,263
190,264
191,265
191,266
191,267
191,268
191,269
191,270
191,271
192,272
192,273
192,274
192,275
192,276
192,277
192,278
192,279
192,280
192,281
192,282
193,283
193,284
193,285
193,286
194,287
194,288
194,289
194,290
194,291
194,292
194,293
194,294
195,295
195,296
195,297
195,298
196,299
196,300
196,301
196,302
196,303
196,304
196,305
197,306
197,307
197,308
197,309
197,310
197,311
197,312
197,313
197,314
197,315
197,316
197,317
197,318
198,319
198,320
198,321
198,322
198,323
198,324
198,325
198,326
198,327
198,328
198,329
198,330
198,331
198,332
198,333
198,334
198,335
198,336
198,337
198,338
198,339
198,340
198,341
198,342
198,343
198,344
198,345
198,346
198,347
198,348
198,349
198,350
198,351
198,352
198,353
198,354
199,355
199,356
199,357
199,358
199,359
199,360
199,361
199,362
199,363
199,364
199,365
199,366
199,367
199,368
199,369
199,370
199,371
199,372
199,373
199,374
199,375
199,376
199,377
199,378
199,379
199,380
199,381
199,382
199,383
199,384
199,385
199,386
199,387
199,388
199,389
200,390
200,391
200,392
200,393
200,394
200,395
200,396
200,397
200,398
200,399
200,400
200,401
200,402
201,403
201,404
201,405
201,406
201,407
202,408
202,409
202,410
202,411
202,412
202,413
202,414
202,415
202,416
202,417
202,418
202,419
202,420
202,421
202,422
202,423
202,424
202,425
202,426
203,427
203,428
203,429
203,430
203,431
203,432
203,433
203,434
203,435
203,436
203,437
203,438
203,439
203,440
203,441
203,442
203,443
203,444
203,445
203,446
203,447
203,448
203,449
203,450
203,451
203,452
203,453
203,454
203,455
203,456
203,457
203,458
203,459
205,460
205,461
205,462
205,463
205,464
205,465
205,466
205,467
205,468
205,469
205,470
205,471
205,472
205,473
205,474
205,475
205,476
205,477
205,478
205,479
205,480
205,481
205,482
205,483
205,484
206,485
206,486
206,487
206,488
206,489
206,490
206,491
206,492
206,493
206,494
206,495
206,496
206,497
206,498
206,499
206,500
