phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,policy_safety_stop,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,step_cost,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,gamma,learning_rate,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,mean_lane_boundary_clearance,minimum_lane_boundary_clearance,mean_nearest_collision_hazard_center_distance,minimum_nearest_collision_hazard_center_distance,mean_absolute_lane_offset,maximum_absolute_lane_offset,mean_absolute_heading_error,maximum_absolute_heading_error,mean_ego_speed,maximum_ego_speed
train,Karthikeya27adv23,Karthikeya27adv23,11,0,11,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.46092975871112,-49.46092975871112,8,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,8,0.17813521399875754,0.17827141799999957,0.0,0.0,0.0,8,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 8}",1.6569799035787582,1.4670288562774658,64.81387901306152,64.47235107421875,0.0930200808797963,0.2829710841178894,0.05060105834854767,0.14912636578083038,3.240310452878475,6.304259300231934
train,Karthikeya27adv23,Karthikeya27adv23,11,1,12,7987706ce411bbc850f8b77eb1c36aba6e88c1134345f1c4f46936d305cacdc2,-47.63040520792328,-47.63040520792328,19,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,19,0.21674992000043858,0.216988379,0.0,0.0,0.0,27,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 19}",1.1263137836205332,0.11338543891906738,44.187541359349304,42.829654693603516,0.6236862163794669,1.6366145610809326,0.31749003348063287,0.9023056030273438,7.1128133629497725,13.094575881958008
train,Karthikeya27adv23,Karthikeya27adv23,11,2,13,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.9595394851759,-47.9595394851759,28,collision,False,True,False,True,True,False,False,1.0,collision,True,28,0.19408842800112325,0.19426260799999984,0.0,0.0,0.0,55,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 28}",0.9961152247020176,0.0,74.05860246930804,71.99114227294922,0.8102872286524091,2.6896684169769287,0.6658604052000945,1.8349536657333374,9.831971400550433,17.395404815673828
train,Karthikeya27adv23,Karthikeya27adv23,11,3,14,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.456907594801024,-49.456907594801024,8,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,8,0.19127107199892635,0.191482873,0.0,0.0,0.0,63,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 8}",1.6561970114707947,1.4645973443984985,54.610729694366455,54.28981018066406,0.09380298730684444,0.28540268540382385,0.050997620171983726,0.15028217434883118,3.2653486132621765,6.3529767990112305
train,Karthikeya27adv23,Karthikeya27adv23,11,4,15,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.67329941904315,-47.67329941904315,26,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,26,0.5525713390015881,0.5530879529999995,2.7233740228873033,0.0,0.0,89,26,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 26}",1.0338502480433538,0.0,88.70609224759616,88.1537857055664,0.7393939678485577,2.2735378742218018,0.6185366055981901,1.7082133293151855,9.943562768972837,17.683700561523438
train,Karthikeya27adv23,Karthikeya27adv23,11,5,16,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.61553419565824,-47.61553419565824,19,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,19,0.2723085129982792,0.27253580999999993,2.5395273472133435,0.0,0.0,108,45,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 19}",1.1254747478585494,0.09325098991394043,68.66561809339021,68.2170639038086,0.6245252521414506,1.6567490100860596,0.3204545856600529,0.9101440906524658,7.183601583305158,13.219438552856445
train,Karthikeya27adv23,Karthikeya27adv23,11,6,17,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.47829762178298,-49.47829762178298,8,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,8,0.25238985999749275,0.2525232830000004,2.6264371275901794,0.0,0.0,116,53,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 8}",1.6603471636772156,1.4774762392044067,73.19533920288086,72.83585357666016,0.08965283478028141,0.27252379059791565,0.04889284113596659,0.14414146542549133,3.1323044300079346,6.094089031219482
train,Karthikeya27adv23,Karthikeya27adv23,11,7,18,26b8e027650e3edaeb098b954dd6a5a53a2a9694123d959c6fc04ace4b67c1a7,-47.54257991404244,-47.54257991404244,19,collision,False,True,False,True,True,False,False,1.0,collision,True,19,0.2506928440016054,0.25097175400000005,2.8252783166734794,0.0,0.0,135,72,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 19}",1.1221980107458014,0.009960412979125977,44.27467968589381,43.19499206542969,0.6278019892541986,1.740039587020874,0.3354631867259741,0.9497753977775574,7.544114988101156,13.854673385620117
train,Karthikeya27adv23,Karthikeya27adv23,11,8,19,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.66163380407663,-47.66163380407663,18,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,18,0.2760620429980918,0.276328951,2.3781212733851538,0.0,0.0,153,90,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 18}",1.1290839115778606,0.02741682529449463,88.00548892550998,87.84605407714844,0.6209160884221395,1.7225831747055054,0.30361442170235226,0.8629920482635498,7.251619716485341,13.378707885742188
train,Karthikeya27adv23,Karthikeya27adv23,11,9,20,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.777923087995546,-47.777923087995546,27,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,27,0.325422735997563,0.3256378780000011,2.881648686197069,0.0,0.0,180,117,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 27}",1.023166577021281,0.0,53.956916950367116,52.67757797241211,0.7587059383039121,2.3925423622131348,0.6331974338239955,1.748153567314148,9.732607282974103,17.277570724487305
