phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,epsilon,Epsilon Greedy,27,0,27,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-19.283957449453027,-19.283957449453027,202,out_of_road,False,False,False,True,False,False,collision,False,202,1.486485346002155,1.4707470250000005,0.004438075737708597,0.0,0.0,202,139,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 154, ""epsilon_random"": 48}"
train,epsilon,Epsilon Greedy,27,1,28,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-16.160710326736236,-16.160710326736236,85,out_of_road,False,False,False,True,False,False,collision,False,85,0.8121548390008684,0.81143944,0.23133453063885956,0.0,0.0,287,224,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 62, ""epsilon_random"": 23}"
train,epsilon,Epsilon Greedy,27,2,29,dec415cd45b7a15b0e8cab4e318817d30c2f41c16d3942c15c253134c5957aa9,14.100330798166397,14.100330798166397,97,collision,True,False,True,True,False,False,collision,True,97,0.7873522119989502,0.7742708359999995,0.3503307676346032,0.0,0.0,384,321,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 77, ""epsilon_random"": 20}"
train,epsilon,Epsilon Greedy,27,3,30,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-32.521178650908396,-32.521178650908396,66,out_of_road,False,False,False,True,False,False,collision,False,66,0.6927896979977959,0.684032199999999,0.41262333281338215,0.0,0.0,450,387,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 49, ""epsilon_random"": 17}"
train,epsilon,Epsilon Greedy,27,4,31,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-0.8544441725711138,-0.8544441725711138,109,out_of_road,False,False,False,True,False,False,collision,False,109,1.037698531003116,1.0223843499999994,0.4791369805232101,0.0,0.0,559,496,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 83, ""epsilon_random"": 26}"
train,epsilon,Epsilon Greedy,27,5,32,a197f2faf98365e8e492b07b666e56392177285721fd134a7016dc2d1931ce99,33.87614917198724,33.87614917198724,113,out_of_road,False,False,False,True,False,False,collision,False,113,1.0397758280014386,1.0308507909999989,0.37131423743820824,0.0,0.0,672,609,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 92, ""epsilon_random"": 21}"
train,epsilon,Epsilon Greedy,27,6,33,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-12.259295599229304,-12.259295599229304,100,out_of_road,False,False,False,True,False,False,collision,False,100,0.81977814000129,0.8198818590000005,0.4455682719498873,0.0,0.0,772,709,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 77, ""epsilon_random"": 23}"
train,epsilon,Epsilon Greedy,27,7,34,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-32.38827191042036,-32.38827191042036,49,out_of_road,False,False,False,True,False,False,collision,False,49,0.44816901900048833,0.448450832999999,0.5674049737958275,0.0,0.0,821,758,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 38, ""epsilon_random"": 11}"
train,epsilon,Epsilon Greedy,27,8,35,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,17.14047444479276,17.14047444479276,106,collision,True,True,False,False,False,False,collision,True,106,0.8773770199986757,0.8778425499999987,0.49448099387985356,0.0,0.0,927,864,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 88, ""epsilon_random"": 18}"
train,epsilon,Epsilon Greedy,27,9,36,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,8.706621858888226,8.706621858888226,82,collision,True,True,False,False,False,False,collision,True,82,0.5991409640009806,0.599429443,0.5183885118401632,0.0,0.0,1009,946,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 68, ""epsilon_random"": 14}"
train,epsilon,Epsilon Greedy,27,10,37,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-33.20035873651254,-33.20035873651254,68,out_of_road,False,False,False,True,False,False,collision,False,68,0.5734158509985718,0.573733399,0.7314894655171562,0.0,0.0,1077,1014,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 55, ""epsilon_random"": 13}"
train,epsilon,Epsilon Greedy,27,11,38,7d68bf58fc27a3ab8e8bc67ffae1a9a0612c809013ce4008d78dcb7a11d31090,32.576387217425676,32.576387217425676,99,collision,True,True,False,False,False,False,collision,True,99,0.8651480199987418,0.8656158499999993,0.48477376846954073,0.0,0.0,1176,1113,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 83, ""epsilon_random"": 16}"
