episode,cumulative_pools_created
6,1
6,2
6,3
6,4
6,5
6,6
6,7
11,8
11,9
11,10
11,11
12,12
12,13
12,14
12,15
12,16
12,17
13,18
13,19
13,20
13,21
13,22
13,23
13,24
13,25
13,26
13,27
13,28
13,29
13,30
13,31
13,32
13,33
13,34
13,35
13,36
13,37
13,38
13,39
13,40
13,41
13,42
13,43
13,44
13,45
13,46
13,47
14,48
14,49
14,50
14,51
14,52
14,53
14,54
14,55
14,56
14,57
14,58
14,59
14,60
14,61
14,62
14,63
14,64
14,65
14,66
14,67
14,68
14,69
14,70
14,71
14,72
14,73
14,74
14,75
14,76
14,77
14,78
15,79
15,80
15,81
15,82
15,83
15,84
15,85
15,86
16,87
16,88
16,89
16,90
16,91
17,92
17,93
17,94
17,95
17,96
17,97
17,98
18,99
18,100
18,101
18,102
18,103
18,104
18,105
18,106
18,107
18,108
18,109
18,110
18,111
18,112
18,113
18,114
18,115
18,116
19,117
19,118
19,119
19,120
19,121
19,122
19,123
19,124
19,125
19,126
19,127
20,128
20,129
20,130
20,131
20,132
20,133
20,134
20,135
20,136
20,137
20,138
20,139
20,140
20,141
20,142
20,143
20,144
20,145
21,146
21,147
21,148
21,149
21,150
21,151
21,152
21,153
21,154
21,155
21,156
21,157
21,158
21,159
21,160
21,161
21,162
21,163
21,164
21,165
21,166
21,167
21,168
21,169
21,170
21,171
21,172
21,173
21,174
21,175
21,176
21,177
21,178
21,179
21,180
21,181
21,182
21,183
21,184
21,185
21,186
21,187
22,188
22,189
22,190
22,191
22,192
22,193
22,194
22,195
22,196
22,197
22,198
22,199
22,200
22,201
22,202
22,203
22,204
22,205
22,206
57,207
57,208
57,209
57,210
57,211
57,212
57,213
57,214
57,215
116,216
116,217
116,218
116,219
116,220
116,221
116,222
116,223
116,224
116,225
116,226
116,227
116,228
116,229
116,230
116,231
116,232
116,233
116,234
116,235
116,236
116,237
116,238
116,239
116,240
116,241
116,242
116,243
116,244
116,245
116,246
116,247
116,248
116,249
116,250
116,251
116,252
117,253
117,254
117,255
117,256
117,257
117,258
117,259
117,260
117,261
117,262
117,263
117,264
117,265
117,266
117,267
117,268
117,269
117,270
117,271
117,272
117,273
117,274
117,275
117,276
117,277
117,278
117,279
117,280
117,281
117,282
117,283
117,284
117,285
117,286
117,287
118,288
118,289
118,290
118,291
118,292
118,293
118,294
118,295
118,296
