phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,source_phase,series_id,display_label,evaluation_variant,source_kind,source_name,source_csv,policy_folder
train,epsilon,Epsilon Greedy,358,0,358,baa537febe8664eb4f36bf1f5b85640a83e5d8d76693356668d450d23f4a0055,-49.95,-49.95,2,out_of_road,False,False,False,True,False,False,collision,False,2,0.4114232179999817,0.4118020119999999,0.0,0.0,0.0,2,0,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 2}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/canonical_baselines_timed/seed_358/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,358,1,359,6c67746296713519162ccfc455c0370b1fb74f355209c09ed3fdab0a3a33f9da,-50.0,-50.0,2,out_of_road,False,False,False,True,False,False,collision,False,2,0.304426948998298,0.3046787629999996,0.0,0.0,0.0,4,0,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 1, ""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/canonical_baselines_timed/seed_358/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,358,2,360,a96fa3aef703e4a1ecfebe7f4a85118ab7ad43b3a2d1f4be3deb2466e76e8ba5,-49.95,-49.95,2,out_of_road,False,False,False,True,False,False,collision,False,2,0.3080131000024266,0.3082752509999995,0.0,0.0,0.0,6,0,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 1, ""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/canonical_baselines_timed/seed_358/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,358,3,361,c0d9c44edf7aa59ce2222e463160752c7bd940d4f57b63cc3331caa0357acc3f,-49.95,-49.95,2,out_of_road,False,False,False,True,False,False,collision,False,2,0.3147938490001252,0.3150341390000006,0.0,0.0,0.0,8,0,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 2}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/canonical_baselines_timed/seed_358/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,358,4,362,5e602194c864b431a038b4036d32b2f4afb21d4b8f14dc7a68c3515fa0204b40,-49.95,-49.95,2,out_of_road,False,False,False,True,False,False,collision,False,2,0.3007118020032067,0.3009854430000001,0.0,0.0,0.0,10,0,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 1, ""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/canonical_baselines_timed/seed_358/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,358,5,363,af20b98fb92f74c5fd29c581983b2e83128d1a29b7ce1aca7ab17d3b9d435704,-50.0,-50.0,1,out_of_road,False,False,False,True,False,False,collision,False,1,0.1663533380051376,0.1665181570000005,0.0,0.0,0.0,11,0,0.2,0.0,0.0,False,,"{""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/canonical_baselines_timed/seed_358/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,358,6,364,45cf810b2ed73700f56311a8e576ea7e7aabed948d6e5046b882b28ec0e32a09,-50.0,-50.0,2,out_of_road,False,False,False,True,False,False,collision,False,2,0.3043382749965531,0.3046220870000002,0.0,0.0,0.0,13,0,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 2}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/canonical_baselines_timed/seed_358/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,358,7,365,ceed2b0ad4130e06112baf1988412fcb800c9c36861a1f3167fe02da9d2c94f1,-50.0,-50.0,1,out_of_road,False,False,False,True,False,False,collision,False,1,0.1594746080008917,0.1595349620000004,0.0,0.0,0.0,14,0,0.2,0.0,0.0,False,,"{""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/canonical_baselines_timed/seed_358/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,358,8,366,7b2f462da3f5354d2bf89c327d0e6d3499870472280012a0e2d6aeb30f7dc95a,-49.9,-49.9,3,out_of_road,False,False,False,True,False,False,collision,False,3,0.4512343390015303,0.4516754190000007,0.0,0.0,0.0,17,0,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 2, ""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/canonical_baselines_timed/seed_358/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,358,9,367,2108940d8bed74f8409713ec905f01d199a0bc8968bae35a700e15fe29d3871e,-49.95,-49.95,2,out_of_road,False,False,False,True,False,False,collision,False,2,0.3047730329999467,0.3050472729999995,0.0,0.0,0.0,19,0,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 2}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/highwayonly/highway_canonical_baselines_package/highway_canonical_baselines/canonical_baselines_timed/seed_358/epsilon/all_episode_results.csv,
