candidate_id,status,visit_count,first_episode,last_episode,visits_remaining_for_promotion,unique_actions_executed,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts
11,CANDIDATE,2,6,6,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
16,CANDIDATE,2,6,6,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
21,CANDIDATE,2,6,6,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
121,CANDIDATE,2,6,6,1,2,511,0,0,2,1,0,0,0,0|1|0|0|0|0|1|0|0,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
279,CANDIDATE,2,7,7,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
799,CANDIDATE,2,9,9,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
804,CANDIDATE,2,9,9,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
809,CANDIDATE,2,9,9,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
814,CANDIDATE,2,9,9,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
818,CANDIDATE,2,9,9,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
819,CANDIDATE,2,9,9,1,2,511,0,0,2,1,0,0,0,0|1|0|0|0|0|1|0|0,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
836,CANDIDATE,2,9,9,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
1308,CANDIDATE,2,11,11,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
2249,CANDIDATE,2,14,14,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
2299,CANDIDATE,2,14,14,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
2329,CANDIDATE,2,15,49,1,2,445,0,66,2,0,0,2,0,0|1|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|1|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0
2444,CANDIDATE,2,18,18,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
2446,CANDIDATE,2,18,18,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
2941,CANDIDATE,2,19,19,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
2948,CANDIDATE,2,19,19,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
3359,CANDIDATE,2,27,27,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
3700,CANDIDATE,2,37,40,1,1,447,64,0,2,2,0,0,0,0|0|0|0|0|0|2|0|0,0|0|0|0|0|0|2|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
3949,CANDIDATE,2,43,43,1,1,511,0,0,2,0,0,0,0,0|2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
