phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,source_phase,series_id,display_label,evaluation_variant,source_kind,source_name,source_csv,policy_folder
train,epsilon,Epsilon Greedy,85,0,85,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,38.974560763349615,38.974560763349615,87,collision,True,True,False,False,False,False,collision,True,87,0.9093622619984671,0.910235394,0.4239063436786334,0.0,0.0,87,24,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 75, ""epsilon_random"": 12}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_85/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,85,1,86,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,9.115855185838312,9.115855185838312,75,out_of_road,False,False,False,True,False,False,collision,False,75,0.8338606489996891,0.8276617329999993,0.6901502394676209,0.0,0.0,162,99,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 65, ""epsilon_random"": 10}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_85/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,85,2,87,dee636b2a815a66cd1fe941a37a3ea4dbf9cab2d5e8fa9bbfce9215ef366ca12,-6.523866880729713,-6.523866880729713,93,out_of_road,False,False,False,True,False,False,collision,False,93,1.0537392099940917,1.0396452840000006,0.6287982207472607,0.0,0.0,255,192,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 73, ""epsilon_random"": 20}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_85/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,85,3,88,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-39.7248659673721,-39.7248659673721,69,out_of_road,False,False,False,True,False,False,collision,False,69,0.4561207060032757,0.4449914859999992,0.7416906671031661,0.0,0.0,324,261,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 57, ""epsilon_random"": 12}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_85/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,85,4,89,a2a046d59d6db68843ef4ac342e19b5eaa947a31f1e6615a572571f0ebb1e795,-38.10985666535326,-38.10985666535326,40,out_of_road,False,False,False,True,False,False,collision,False,40,0.5336567199992714,0.5287341209999994,0.7280336415395141,0.0,0.0,364,301,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 35, ""epsilon_random"": 5}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_85/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,85,5,90,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,69.60004689332133,69.60004689332133,164,out_of_road,False,False,False,True,False,False,collision,False,164,1.226349714997923,1.2019068100000003,0.6056136983878365,0.0,0.0,528,465,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 128, ""epsilon_random"": 36}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_85/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,85,6,91,2397b884b2c19769ed872174249885e3ec41d52b8123483875fba62f22c8991f,-44.19063240587722,-44.19063240587722,62,out_of_road,False,False,False,True,False,False,collision,False,62,0.529687907997868,0.5207280789999995,0.6117335146353129,0.0,0.0,590,527,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 46, ""epsilon_random"": 16}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_85/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,85,7,92,26b8e027650e3edaeb098b954dd6a5a53a2a9694123d959c6fc04ace4b67c1a7,96.58124506252298,96.58124506252298,157,collision,True,True,False,False,False,False,collision,True,157,1.2987571020057658,1.2756790589999998,0.6520094808167333,0.0,0.0,747,684,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 123, ""epsilon_random"": 34}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_85/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,85,8,93,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-46.01433197289322,-46.01433197289322,38,out_of_road,False,False,False,True,False,False,collision,False,38,0.3642930019996129,0.3590847759999995,0.7590699901706294,0.0,0.0,785,722,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 27, ""epsilon_random"": 11}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_85/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,85,9,94,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-44.42915139429356,-44.42915139429356,63,out_of_road,False,False,False,True,False,False,collision,False,63,0.5376630629907595,0.5290934230000008,0.6295243251536574,0.0,0.0,848,785,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 47, ""epsilon_random"": 16}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_85/epsilon/all_episode_results.csv,
