episode,cumulative_pools_created
6,1
6,2
6,3
6,4
6,5
6,6
10,7
10,8
12,9
12,10
12,11
12,12
12,13
12,14
12,15
13,16
13,17
13,18
13,19
13,20
13,21
13,22
13,23
13,24
13,25
13,26
13,27
13,28
13,29
13,30
13,31
13,32
13,33
13,34
13,35
13,36
13,37
13,38
13,39
14,40
14,41
14,42
14,43
14,44
14,45
14,46
14,47
14,48
14,49
14,50
14,51
15,52
15,53
15,54
15,55
15,56
15,57
16,58
16,59
16,60
16,61
16,62
16,63
16,64
16,65
16,66
16,67
16,68
16,69
16,70
17,71
17,72
17,73
17,74
17,75
17,76
17,77
17,78
17,79
17,80
17,81
17,82
18,83
18,84
18,85
18,86
18,87
19,88
20,89
20,90
20,91
20,92
21,93
21,94
21,95
21,96
21,97
21,98
21,99
21,100
21,101
21,102
21,103
21,104
21,105
21,106
21,107
21,108
21,109
22,110
22,111
22,112
22,113
22,114
22,115
22,116
22,117
22,118
22,119
22,120
22,121
22,122
22,123
22,124
22,125
22,126
23,127
23,128
23,129
23,130
23,131
23,132
23,133
23,134
23,135
25,136
25,137
25,138
25,139
25,140
25,141
25,142
25,143
25,144
25,145
25,146
25,147
25,148
25,149
25,150
25,151
25,152
25,153
25,154
25,155
25,156
25,157
25,158
25,159
25,160
25,161
25,162
25,163
25,164
25,165
25,166
25,167
25,168
25,169
25,170
26,171
26,172
26,173
26,174
26,175
26,176
26,177
27,178
27,179
27,180
27,181
28,182
28,183
28,184
28,185
28,186
28,187
28,188
28,189
28,190
28,191
28,192
28,193
28,194
28,195
28,196
28,197
28,198
28,199
28,200
28,201
28,202
29,203
29,204
29,205
29,206
29,207
29,208
29,209
29,210
29,211
29,212
29,213
29,214
29,215
29,216
29,217
29,218
29,219
30,220
30,221
30,222
30,223
30,224
30,225
30,226
30,227
30,228
30,229
30,230
30,231
30,232
30,233
31,234
31,235
31,236
31,237
31,238
31,239
31,240
31,241
31,242
31,243
32,244
32,245
32,246
32,247
32,248
32,249
32,250
32,251
32,252
32,253
32,254
32,255
32,256
32,257
32,258
33,259
33,260
33,261
33,262
33,263
33,264
33,265
33,266
33,267
33,268
33,269
33,270
33,271
33,272
33,273
33,274
33,275
33,276
34,277
34,278
34,279
34,280
34,281
117,282
117,283
117,284
117,285
376,286
376,287
376,288
376,289
376,290
376,291
376,292
376,293
376,294
376,295
376,296
376,297
376,298
376,299
376,300
376,301
376,302
376,303
376,304
376,305
376,306
376,307
376,308
376,309
376,310
376,311
376,312
376,313
376,314
376,315
376,316
376,317
376,318
376,319
376,320
376,321
376,322
376,323
376,324
376,325
376,326
376,327
376,328
376,329
376,330
376,331
376,332
377,333
377,334
377,335
377,336
377,337
377,338
377,339
377,340
377,341
377,342
377,343
377,344
377,345
377,346
377,347
377,348
377,349
377,350
377,351
377,352
