phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,noisy,NoisyNet DQN,27,0,27,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,10.50599139180752,10.50599139180752,500,max_steps,False,False,False,False,False,True,collision,False,500,3.46241515300062,3.4790631559999383,0.03586444177039317,0.0,0.0,500,437,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,1,28,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-47.74776565974322,-47.74776565974322,84,out_of_road,False,False,False,True,False,False,collision,False,84,0.7825655190026737,0.7700352140000177,0.03929646684610773,0.0,0.0,584,521,0.0,0.0,0.5,False,,"{""noisy_argmax"": 84}"
train,noisy,NoisyNet DQN,27,2,29,dec415cd45b7a15b0e8cab4e318817d30c2f41c16d3942c15c253134c5957aa9,14.883340948107225,14.883340948107225,500,max_steps,False,False,False,False,False,True,collision,False,500,4.169273024999711,4.095001018000062,0.07307228167587891,0.0,0.0,1084,1021,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,3,30,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-41.76543960204802,-41.76543960204802,200,out_of_road,False,False,False,True,False,False,collision,False,200,1.796295395000925,1.7658764080000537,0.08656143907341175,0.0,0.0,1284,1221,0.0,0.0,0.5,False,,"{""noisy_argmax"": 200}"
train,noisy,NoisyNet DQN,27,4,31,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,22.70431371377244,22.70431371377244,500,max_steps,False,False,False,False,False,True,collision,False,500,5.3233446379999805,5.278278247000003,0.10219811239955015,0.0,0.0,1784,1721,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,5,32,a197f2faf98365e8e492b07b666e56392177285721fd134a7016dc2d1931ce99,-48.03533442364622,-48.03533442364622,88,out_of_road,False,False,False,True,False,False,collision,False,88,0.7337378340016585,0.7340774830000782,0.09845928917109797,0.0,0.0,1872,1809,0.0,0.0,0.5,False,,"{""noisy_argmax"": 88}"
train,noisy,NoisyNet DQN,27,6,33,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,13.989066065512034,13.989066065512034,500,max_steps,False,False,False,False,False,True,collision,False,500,4.595120158002828,4.540011531999994,0.10962066281877923,0.0,0.0,2372,2309,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,7,34,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,18.36051992708202,18.36051992708202,500,max_steps,False,False,False,False,False,True,collision,False,500,3.795966525001859,3.7312526419999585,0.09175038523040711,0.0,0.0,2872,2809,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,8,35,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,18.409452578627107,18.409452578627107,500,max_steps,False,False,False,False,False,True,collision,False,500,5.043354672001442,5.016147484000044,0.08674598475615494,0.0,0.0,3372,3309,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,9,36,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-44.51784986049591,-44.51784986049591,99,out_of_road,False,False,False,True,False,False,collision,False,99,0.8069633720006095,0.7955888750000213,0.06958797257017306,0.0,0.0,3471,3408,0.0,0.0,0.5,False,,"{""noisy_argmax"": 99}"
train,noisy,NoisyNet DQN,27,10,37,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-43.28358329382425,-43.28358329382425,204,out_of_road,False,False,False,True,False,False,collision,False,204,1.914212632997078,1.8924086609999904,0.08235333867053793,0.0,0.0,3675,3612,0.0,0.0,0.5,False,,"{""noisy_argmax"": 204}"
train,noisy,NoisyNet DQN,27,11,38,7d68bf58fc27a3ab8e8bc67ffae1a9a0612c809013ce4008d78dcb7a11d31090,12.219422473952477,12.219422473952477,500,max_steps,False,False,False,False,False,True,collision,False,500,4.6547784870017495,4.590087530999995,0.1022680199968163,0.0,0.0,4175,4112,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,12,39,27c13e0804457e50998c182ec3ec90441bed77828ec91e69cca45d68dddad19d,-45.02950997189389,-45.02950997189389,146,out_of_road,False,False,False,True,False,False,collision,False,146,1.3543135470026755,1.3517640970000002,0.06209784937059277,0.0,0.0,4321,4258,0.0,0.0,0.5,False,,"{""noisy_argmax"": 146}"
train,noisy,NoisyNet DQN,27,13,40,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-42.44709149094963,-42.44709149094963,231,out_of_road,False,False,False,True,False,False,collision,False,231,2.0837499459994433,2.071725639999954,0.08282196218726423,0.0,0.0,4552,4489,0.0,0.0,0.5,False,,"{""noisy_argmax"": 231}"
train,noisy,NoisyNet DQN,27,14,41,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-47.726526044216584,-47.726526044216584,59,out_of_road,False,False,False,True,False,False,collision,False,59,0.6343788379999751,0.6265864559999272,0.11193028081729377,0.0,0.0,4611,4548,0.0,0.0,0.5,False,,"{""noisy_argmax"": 59}"
train,noisy,NoisyNet DQN,27,15,42,b245e635fb3b01054279dd65fba6146e5cdb7e4134c6232fb2927a6dc06960c8,16.30625108705221,16.30625108705221,500,max_steps,False,False,False,False,False,True,collision,False,500,4.309295668001141,4.245305096999914,0.09364320515736471,0.0,0.0,5111,5048,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,16,43,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-31.551064837917988,-31.551064837917988,471,out_of_road,False,False,False,True,False,False,collision,False,471,3.9397625179990428,3.878116265000017,0.11108641835886614,0.0,0.0,5582,5519,0.0,0.0,0.5,False,,"{""noisy_argmax"": 471}"
train,noisy,NoisyNet DQN,27,17,44,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,12.694072534399886,12.694072534399886,500,max_steps,False,False,False,False,False,True,collision,False,500,4.902141450998897,4.8533368859999655,0.0979800195019925,0.0,0.0,6082,6019,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,18,45,d30f001d702c84d5abe6eca7ab86ae86895e41f865ad526fdd1295df1087c565,-42.871696179394576,-42.871696179394576,214,out_of_road,False,False,False,True,False,False,collision,False,214,2.1553434880006535,2.1411335910000844,0.09434170609233448,0.0,0.0,6296,6233,0.0,0.0,0.5,False,,"{""noisy_argmax"": 214}"
train,noisy,NoisyNet DQN,27,19,46,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,14.543251982054933,14.543251982054933,500,max_steps,False,False,False,False,False,True,collision,False,500,5.759911639001075,5.7329280049999625,0.0989952874945011,0.0,0.0,6796,6733,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,20,47,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-45.324094847892866,-45.324094847892866,133,out_of_road,False,False,False,True,False,False,collision,False,133,1.4584869559985236,1.4480332649999355,0.07421773195785779,0.0,0.0,6929,6866,0.0,0.0,0.5,False,,"{""noisy_argmax"": 133}"
train,noisy,NoisyNet DQN,27,21,48,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,20.40827729575708,20.40827729575708,500,max_steps,False,False,False,False,False,True,collision,False,500,4.427314068001579,4.398179609999943,0.09643104013986886,0.0,0.0,7429,7366,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,22,49,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,24.480920675776932,24.480920675776932,500,max_steps,False,False,False,False,False,True,collision,False,500,5.104234390000784,5.1033460580000565,0.11110292213084176,0.0,0.0,7929,7866,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,23,50,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-36.49105639282462,-36.49105639282462,201,out_of_road,False,False,False,True,False,False,collision,False,201,1.9491087419992255,1.9489476079999122,0.09637640519310901,0.0,0.0,8130,8067,0.0,0.0,0.5,False,,"{""noisy_argmax"": 201}"
train,noisy,NoisyNet DQN,27,24,51,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-38.78780007714716,-38.78780007714716,374,out_of_road,False,False,False,True,False,False,collision,False,374,2.928894381002465,2.9219685030000164,0.08897209695893972,0.0,0.0,8504,8441,0.0,0.0,0.5,False,,"{""noisy_argmax"": 374}"
train,noisy,NoisyNet DQN,27,25,52,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,25.345843164844823,25.345843164844823,500,max_steps,False,False,False,False,False,True,collision,False,500,5.5523165999984485,5.550033029000019,0.09823701919359155,0.0,0.0,9004,8941,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,26,53,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-26.769582058878953,-26.769582058878953,470,out_of_road,False,False,False,True,False,False,collision,False,470,3.8317336040017835,3.799445103999915,0.09234546857298986,0.0,0.0,9474,9411,0.0,0.0,0.5,False,,"{""noisy_argmax"": 470}"
train,noisy,NoisyNet DQN,27,27,54,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-34.32099602663637,-34.32099602663637,227,out_of_road,False,False,False,True,False,False,collision,False,227,2.9669270849990426,2.9593128569999863,0.09340089985419738,0.0,0.0,9701,9638,0.0,0.0,0.5,False,,"{""noisy_argmax"": 227}"
train,noisy,NoisyNet DQN,27,28,55,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.51818062283236,-47.51818062283236,45,out_of_road,False,False,False,True,False,False,collision,False,45,0.5221278939970944,0.5224817670000448,0.19836832363572385,0.0,0.0,9746,9683,0.0,0.0,0.5,False,,"{""noisy_argmax"": 45}"
train,noisy,NoisyNet DQN,27,29,56,4d15886bdd75ac9a50851e229b5601c6deda6719e05df69945203a8864aba36e,27.07977047119387,27.07977047119387,500,max_steps,False,False,False,False,False,True,collision,False,500,4.7940436440003396,4.789844151000011,0.10090749471576418,0.0,0.0,10246,10183,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,30,57,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-45.362859356655925,-45.362859356655925,92,out_of_road,False,False,False,True,False,False,collision,False,92,0.7549070789973484,0.7555736189999607,0.08811153058322026,0.0,0.0,10338,10275,0.0,0.0,0.5,False,,"{""noisy_argmax"": 92}"
train,noisy,NoisyNet DQN,27,31,58,73cfec4c81f9346823628bff6d3a54731f7f20511503cfb3dc8b7e3e1ef9ac89,-34.48259837356512,-34.48259837356512,284,out_of_road,False,False,False,True,False,False,collision,False,284,2.7219941340008518,2.69036788599999,0.14746337055481157,0.0,0.0,10622,10559,0.0,0.0,0.5,False,,"{""noisy_argmax"": 284}"
train,noisy,NoisyNet DQN,27,32,59,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-49.22734726039631,-49.22734726039631,28,out_of_road,False,False,False,True,False,False,collision,False,28,0.3525720759971591,0.3527992969999332,0.062288515901725204,0.0,0.0,10650,10587,0.0,0.0,0.5,False,,"{""noisy_argmax"": 28}"
train,noisy,NoisyNet DQN,27,33,60,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-37.51628452560968,-37.51628452560968,198,out_of_road,False,False,False,True,False,False,collision,False,198,1.4041078569971432,1.405392716999927,0.0990855096924034,0.0,0.0,10848,10785,0.0,0.0,0.5,False,,"{""noisy_argmax"": 198}"
train,noisy,NoisyNet DQN,27,34,61,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-36.426377591228125,-36.426377591228125,296,out_of_road,False,False,False,True,False,False,collision,False,296,2.8355652749996807,2.8314000550000173,0.09585472165093273,0.0,0.0,11144,11081,0.0,0.0,0.5,False,,"{""noisy_argmax"": 296}"
train,noisy,NoisyNet DQN,27,35,62,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-38.96222054154904,-38.96222054154904,362,out_of_road,False,False,False,True,False,False,collision,False,362,3.2134316160008893,3.2091882390000137,0.11660541445405984,0.0,0.0,11506,11443,0.0,0.0,0.5,False,,"{""noisy_argmax"": 362}"
train,noisy,NoisyNet DQN,27,36,63,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,30.84025239884546,30.84025239884546,500,max_steps,False,False,False,False,False,True,collision,False,500,4.752600494000944,4.7555720640000345,0.1149652067994466,0.0,0.0,12006,11943,0.0,0.0,0.5,False,,"{""noisy_argmax"": 500}"
train,noisy,NoisyNet DQN,27,37,64,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-46.94780710915201,-46.94780710915201,33,out_of_road,False,False,False,True,False,False,collision,False,33,0.40475092999986373,0.40455087099996945,0.1341583359418578,0.0,0.0,12039,11976,0.0,0.0,0.5,False,,"{""noisy_argmax"": 33}"
train,noisy,NoisyNet DQN,27,38,65,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-40.20596201806363,-40.20596201806363,172,out_of_road,False,False,False,True,False,False,collision,False,172,1.5335622979982872,1.5347459030000437,0.13791362042971994,0.0,0.0,12211,12148,0.0,0.0,0.5,False,,"{""noisy_argmax"": 172}"
train,noisy,NoisyNet DQN,27,39,66,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-46.36129587070508,-46.36129587070508,83,out_of_road,False,False,False,True,False,False,collision,False,83,0.8537523999984842,0.8507475080000404,0.13997231493002724,0.0,0.0,12294,12231,0.0,0.0,0.5,False,,"{""noisy_argmax"": 83}"
train,noisy,NoisyNet DQN,27,40,67,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-45.76733514995807,-45.76733514995807,72,out_of_road,False,False,False,True,False,False,collision,False,72,0.6125154549990839,0.6129965910000692,0.1647616494794622,0.0,0.0,12366,12303,0.0,0.0,0.5,False,,"{""noisy_argmax"": 72}"
