phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,source_phase,series_id,display_label,evaluation_variant,source_kind,source_name,source_csv,policy_folder
train,epsilon,Epsilon Greedy,31,0,31,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.84996246530071,-47.84996246530071,113,out_of_road,False,False,False,True,False,False,collision,False,113,0.924233710000408,0.918626574,0.0179283896554261,0.0,0.0,113,50,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 88, ""epsilon_random"": 25}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_31/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,31,1,32,a197f2faf98365e8e492b07b666e56392177285721fd134a7016dc2d1931ce99,-49.35489742521258,-49.35489742521258,12,out_of_road,False,False,False,True,False,False,collision,False,12,0.2254050570045365,0.2247019670000005,0.4551167260312165,0.0,0.0,125,62,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 11, ""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_31/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,31,2,33,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.6071703334878,-47.6071703334878,22,out_of_road,False,False,False,True,False,False,collision,False,22,0.2417927749920636,0.2404096339999997,0.9554306358014318,0.0,0.0,147,84,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 20, ""epsilon_random"": 2}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_31/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,31,3,34,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.48232276996484,-49.48232276996484,11,out_of_road,False,False,False,True,False,False,collision,False,11,0.2193385430000489,0.217781757,0.8496280510020866,0.0,0.0,158,95,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 10, ""epsilon_random"": 1}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_31/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,31,4,35,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.58949276612619,-47.58949276612619,19,out_of_road,False,False,False,True,False,False,collision,False,19,0.2638704639975913,0.2607896419999997,1.310860314528997,0.0,0.0,177,114,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 17, ""epsilon_random"": 2}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_31/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,31,5,36,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.59379443877263,-47.59379443877263,39,out_of_road,False,False,False,True,False,False,collision,False,39,0.3069455350050702,0.3006361069999999,1.2179913328399357,0.0,0.0,216,153,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 34, ""epsilon_random"": 5}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_31/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,31,6,37,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.45392714022403,-49.45392714022403,8,out_of_road,False,False,False,True,False,False,collision,False,8,0.3186999600002309,0.3176454150000003,1.4597221612930298,0.0,0.0,224,161,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 8}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_31/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,31,7,38,7d68bf58fc27a3ab8e8bc67ffae1a9a0612c809013ce4008d78dcb7a11d31090,-47.674475299944426,-47.674475299944426,59,out_of_road,False,False,False,True,False,False,collision,False,59,0.4445784020063001,0.4349068210000002,1.2668263966403113,0.0,0.0,283,220,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 48, ""epsilon_random"": 11}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_31/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,31,8,39,27c13e0804457e50998c182ec3ec90441bed77828ec91e69cca45d68dddad19d,89.60120367826906,89.60120367826906,147,collision,True,True,False,False,False,False,collision,True,147,1.4566277550038649,1.4358169940000014,1.2619665261836357,0.0,0.0,430,367,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 114, ""epsilon_random"": 33}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_31/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,31,9,40,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,39.73809622558269,39.73809622558269,116,out_of_road,False,False,False,True,False,False,collision,False,116,0.9731399120064452,0.9575125829999998,0.967782757790952,0.0,0.0,546,483,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 90, ""epsilon_random"": 26}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrive_canonical_baselines_package/metadrive_canonical_baselines/canonical_baselines_timed/seed_31/epsilon/all_episode_results.csv,
