pool_id,status,promotion_evidence_visits,absorbed_candidate_visits,absorbed_candidate_action_evidence,active_pool_mask_visits,matched_state_count,exploration_pass,actions_tried,remaining_actions,coverage_percent,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts,first_episode_created,last_episode_visited,mean_general_cosine_similarity,mean_general_rms_distance,mean_safety_cosine_similarity,mean_safety_rms_distance,centroid_updates,centroid_frozen_by_stability,centroid_frozen_by_cap
15,ACTIVE,4,0,0,4,4,INITIAL,6,3,66.66666666666667,8,1,0,255,256,0,8,8,0,0,0,0|1|1|1|0|1|0|1|3,0|1|1|1|0|1|0|1|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,169,186,0.9487523585557938,0.16104350239038467,0.9989815354347229,0.05230379989370704,4,False,False
172,ACTIVE,4,0,0,0,0,INITIAL,2,7,22.22222222222222,8,1,0,255,256,0,4,4,0,0,0,0|0|0|0|0|1|0|0|3,0|0|0|0|0|1|0|0|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,175,175,0.0,0.0,0.0,0.0,0,False,False
190,ACTIVE,4,4,1,9,9,UNKNOWN,9,5,100.0,5,4,0,31,480,0,17,17,0,0,0,1|1|1|1|1|2|2|2|6,1|1|1|1|1|2|2|2|6,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,176,358,0.9977130691210429,0.012164712728311619,0.997239973809984,0.07248856292830573,9,True,False
86,ACTIVE,4,0,0,7,7,UNKNOWN,9,8,100.0,8,1,0,255,256,0,11,11,0,0,0,1|1|1|1|1|1|1|1|3,1|1|1|1|1|1|1|1|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,178,199,0.9567798716681344,0.1201888956129551,0.9991708483014788,0.04617230753813471,7,False,False
19,ACTIVE,4,0,0,0,0,INITIAL,2,7,22.22222222222222,8,1,0,255,256,0,4,4,0,0,0,0|0|0|0|0|1|0|0|3,0|0|0|0|0|1|0|0|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,178,178,0.0,0.0,0.0,0.0,0,False,False
68,ACTIVE,4,0,0,5,5,INITIAL,7,2,77.77777777777777,8,1,0,255,256,0,9,9,0,0,0,0|0|1|1|1|1|1|1|3,0|0|1|1|1|1|1|1|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,180,223,0.9906112670898437,0.018355468194931744,0.9915334105491638,0.08826403915882111,5,False,False
259,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,8,1,0,255,256,0,5,5,0,0,0,0|0|0|0|0|1|0|1|3,0|0|0|0|0|1|0|1|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,180,223,0.995486319065094,0.01617463305592537,0.9965307116508484,0.05896986275911331,1,False,False
18,ACTIVE,4,0,0,0,0,INITIAL,2,7,22.22222222222222,8,1,0,255,256,0,4,4,0,0,0,0|0|0|0|0|1|0|0|3,0|0|0|0|0|1|0|0|3,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,181,181,0.0,0.0,0.0,0.0,0,False,False
74,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,8,1,0,255,256,0,5,4,0,0,1,0|0|0|0|0|1|1|0|3,0|0|0|0|0|1|1|0|2,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1,182,201,0.9992890357971191,0.005266048014163971,0.9977583289146423,0.0519067645072937,1,False,False
210,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,8,0,1,255,0,256,5,1,0,1,3,0|0|0|0|0|1|1|0|3,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1,0|0|0|0|0|1|0|0|2,183,220,0.9135532379150391,0.08555969595909119,0.9994003772735596,0.04854683578014374,1,False,False
