episode,cumulative_pools_created
169,1
170,2
173,3
175,4
176,5
177,6
178,7
178,8
179,9
180,10
180,11
180,12
181,13
182,14
183,15
183,16
184,17
184,18
186,19
187,20
187,21
187,22
187,23
188,24
188,25
190,26
190,27
190,28
190,29
191,30
191,31
193,32
193,33
194,34
196,35
196,36
196,37
196,38
196,39
196,40
196,41
196,42
196,43
196,44
196,45
196,46
196,47
196,48
196,49
196,50
196,51
196,52
196,53
196,54
196,55
196,56
196,57
196,58
196,59
196,60
196,61
196,62
196,63
196,64
196,65
197,66
197,67
197,68
197,69
197,70
197,71
197,72
198,73
198,74
198,75
198,76
198,77
198,78
198,79
198,80
199,81
199,82
200,83
200,84
200,85
200,86
200,87
200,88
200,89
201,90
201,91
201,92
201,93
203,94
203,95
203,96
203,97
203,98
204,99
205,100
205,101
205,102
205,103
205,104
206,105
206,106
206,107
206,108
206,109
207,110
207,111
207,112
208,113
208,114
208,115
208,116
208,117
208,118
208,119
209,120
209,121
209,122
209,123
209,124
209,125
209,126
209,127
209,128
209,129
209,130
210,131
210,132
210,133
210,134
210,135
210,136
210,137
210,138
210,139
210,140
210,141
210,142
210,143
210,144
210,145
210,146
210,147
210,148
210,149
210,150
210,151
210,152
210,153
210,154
210,155
210,156
210,157
210,158
210,159
210,160
210,161
210,162
210,163
211,164
211,165
211,166
211,167
211,168
211,169
211,170
211,171
211,172
211,173
211,174
211,175
211,176
211,177
211,178
212,179
212,180
212,181
212,182
213,183
213,184
213,185
213,186
213,187
213,188
213,189
213,190
213,191
213,192
213,193
213,194
213,195
213,196
213,197
213,198
213,199
213,200
213,201
213,202
213,203
213,204
213,205
213,206
213,207
214,208
214,209
214,210
214,211
214,212
214,213
214,214
214,215
214,216
214,217
214,218
214,219
214,220
214,221
214,222
214,223
214,224
214,225
214,226
214,227
214,228
214,229
214,230
214,231
214,232
214,233
214,234
214,235
214,236
214,237
214,238
214,239
214,240
214,241
214,242
215,243
216,244
216,245
216,246
216,247
216,248
216,249
216,250
216,251
216,252
216,253
216,254
216,255
216,256
216,257
216,258
216,259
216,260
216,261
216,262
216,263
216,264
216,265
216,266
216,267
216,268
216,269
216,270
216,271
216,272
216,273
216,274
216,275
216,276
216,277
216,278
216,279
216,280
216,281
216,282
216,283
216,284
216,285
216,286
216,287
216,288
216,289
216,290
216,291
216,292
216,293
216,294
216,295
218,296
218,297
218,298
218,299
218,300
218,301
218,302
218,303
218,304
218,305
218,306
218,307
218,308
218,309
218,310
218,311
218,312
218,313
218,314
218,315
218,316
218,317
218,318
218,319
218,320
218,321
218,322
218,323
218,324
218,325
218,326
218,327
218,328
218,329
218,330
218,331
218,332
219,333
220,334
220,335
220,336
220,337
220,338
220,339
220,340
220,341
220,342
220,343
220,344
220,345
220,346
220,347
220,348
220,349
220,350
220,351
220,352
220,353
220,354
220,355
220,356
220,357
220,358
220,359
220,360
220,361
220,362
220,363
220,364
220,365
220,366
220,367
220,368
220,369
220,370
220,371
220,372
220,373
220,374
220,375
220,376
220,377
220,378
220,379
220,380
220,381
220,382
220,383
220,384
220,385
220,386
220,387
220,388
221,389
221,390
221,391
221,392
221,393
222,394
222,395
222,396
222,397
222,398
222,399
222,400
222,401
222,402
222,403
222,404
222,405
222,406
222,407
222,408
222,409
222,410
222,411
222,412
222,413
222,414
222,415
222,416
222,417
222,418
222,419
222,420
222,421
222,422
222,423
222,424
222,425
222,426
222,427
222,428
222,429
222,430
222,431
222,432
222,433
222,434
222,435
222,436
222,437
222,438
222,439
222,440
222,441
222,442
222,443
222,444
223,445
223,446
223,447
223,448
223,449
223,450
223,451
223,452
223,453
223,454
223,455
223,456
223,457
223,458
223,459
223,460
223,461
223,462
223,463
223,464
223,465
223,466
223,467
223,468
223,469
224,470
224,471
224,472
224,473
224,474
224,475
224,476
224,477
224,478
224,479
224,480
224,481
224,482
224,483
224,484
224,485
224,486
225,487
225,488
231,489
233,490
233,491
236,492
246,493
247,494
247,495
249,496
254,497
258,498
261,499
262,500
