eviction_episode,visit_count,first_episode,last_episode,age_episodes,unique_actions_executed,near_promotion,recent_candidate,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,blocked_evidence_archived
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,1,False,True,511,0,0,1,1,0,0,0,False
367,1,367,367,0,0,False,True,511,0,0,0,0,0,0,0,False
370,1,367,367,3,1,False,False,511,0,0,1,1,0,0,0,False
370,1,367,367,3,1,False,False,511,0,0,1,0,0,0,1,False
370,1,367,367,3,1,False,False,511,0,0,1,0,0,0,1,False
370,1,367,367,3,1,False,False,511,0,0,1,0,0,0,1,False
370,1,368,368,2,1,False,True,511,0,0,1,1,0,0,0,False
370,1,368,368,2,1,False,True,511,0,0,1,1,0,0,0,False
370,1,368,368,2,1,False,True,511,0,0,1,1,0,0,0,False
370,1,368,368,2,1,False,True,511,0,0,1,1,0,0,0,False
370,1,368,368,2,1,False,True,511,0,0,1,1,0,0,0,False
370,1,368,368,2,1,False,True,511,0,0,1,1,0,0,0,False
370,1,368,368,2,1,False,True,511,0,0,1,0,0,0,1,False
370,1,368,368,2,1,False,True,511,0,0,1,0,0,0,1,False
370,1,368,368,2,1,False,True,511,0,0,1,0,0,0,1,False
370,1,368,368,2,1,False,True,511,0,0,1,0,0,0,1,False
370,1,369,369,1,1,False,True,511,0,0,1,1,0,0,0,False
370,1,369,369,1,1,False,True,511,0,0,1,1,0,0,0,False
370,1,369,369,1,1,False,True,511,0,0,1,1,0,0,0,False
370,1,369,369,1,1,False,True,511,0,0,1,1,0,0,0,False
370,1,370,370,0,1,False,True,511,0,0,1,1,0,0,0,False
370,1,370,370,0,0,False,True,511,0,0,0,0,0,0,0,False
370,2,369,369,1,1,False,True,495,16,0,2,2,0,0,0,False
370,2,369,369,1,1,False,True,495,16,0,2,2,0,0,0,False
370,2,369,369,1,1,False,True,495,16,0,2,2,0,0,0,False
370,2,369,369,1,1,False,True,495,16,0,2,2,0,0,0,False
370,1,313,313,57,1,False,False,495,0,16,1,0,1,0,0,True
