phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,policy_safety_stop,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,step_cost,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,gamma,learning_rate,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,mean_lane_boundary_clearance,minimum_lane_boundary_clearance,mean_nearest_collision_hazard_center_distance,minimum_nearest_collision_hazard_center_distance,mean_absolute_lane_offset,maximum_absolute_lane_offset,mean_absolute_heading_error,maximum_absolute_heading_error,mean_ego_speed,maximum_ego_speed
train,Karthikeya27adv8956,Karthikeya27adv8956,61,0,61,4fe3b1abf9f2a3d277b4a5e5b97a8e951fb00fffcd5761032545059d97e48d22,-47.9,-47.9,7,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,7,2.0019745202735066,2.001376228,0.0,0.0,0.0,7,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}",1.460799012865339,0.25827038288116455,79.15045874459403,25.070999145507812,0.539200983941555,1.7417296171188354,0.9679217402424131,1.8928724527359009,128.57142857142858,144.0
train,Karthikeya27adv8956,Karthikeya27adv8956,61,1,62,dbf7e5e15e778b42d5eb4035eaacc66de089fa3ac301355d26a8b262015304cb,-47.9,-47.9,7,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,7,1.8919398416765034,1.8914688080000008,0.0,0.0,0.0,14,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}",1.460799012865339,0.25827038288116455,76.48269489833287,23.259628295898438,0.539200983941555,1.7417296171188354,0.9679217402424131,1.8928724527359009,128.57142857142858,144.0
train,Karthikeya27adv8956,Karthikeya27adv8956,61,2,63,39faaec77f94debabc3d081e14b8b051cb6fb8c9ca9715b907d4b1a6fd9bd02e,-47.9,-47.9,7,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,7,1.8987076017074287,1.8982341490000003,0.0,0.0,0.0,21,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}",1.460799012865339,0.25827038288116455,74.80428150721959,23.110504150390625,0.539200983941555,1.7417296171188354,0.9679217402424131,1.8928724527359009,128.57142857142858,144.0
train,Karthikeya27adv8956,Karthikeya27adv8956,61,3,64,86781ba717a66555e3d30c53e06764742a9d4e091a54cf5956ef72e70ed72d19,-47.9,-47.9,7,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,7,1.914522783830762,1.9141914579999995,0.0,0.0,0.0,28,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}",1.460799012865339,0.25827038288116455,74.71004894801548,22.348955154418945,0.539200983941555,1.7417296171188354,0.9679217402424131,1.8928724527359009,128.57142857142858,144.0
train,Karthikeya27adv8956,Karthikeya27adv8956,61,4,65,f304949abeef8fa0f29791b23b0cbff539e1b2aae3624a099bce177d917d384d,-49.0,-49.0,2,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,2,0.5727764470502734,0.5719460190000003,0.0,0.0,0.0,30,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 2}",2.0,2.0,19.344161987304688,16.507553100585938,0.0,0.0,0.0,0.0,99.0,108.0
train,Karthikeya27adv8956,Karthikeya27adv8956,61,5,66,860f76d7f2cae39db5628f8e46fe63628a5794ceb1ab4c3da82ea002250b4c01,-47.6,-47.6,8,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,8,2.2318726759403944,2.2314526379999986,0.0,0.0,0.0,38,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 8}",1.4342954754829407,0.258270263671875,77.97761058807373,23.398284912109375,0.5657045245170593,1.741729736328125,1.0958392824977636,1.9912620782852173,130.5,144.0
train,Karthikeya27adv8956,Karthikeya27adv8956,61,6,67,aacb97ca56c0a38d6f31a57bb4ae1df07236dbb0d1b9d206eef36c0c011a5ddd,-47.6,-47.6,8,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,8,2.2089192387647927,2.2084729579999998,0.0,0.0,0.0,46,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 8}",1.4342954754829407,0.258270263671875,79.8396999835968,23.12617301940918,0.5657045245170593,1.741729736328125,1.0958392824977636,1.9912620782852173,130.5,144.0
train,Karthikeya27adv8956,Karthikeya27adv8956,61,7,68,454d28a1cb2116c1c02b5805764aa977504f578dfe3624511a5d9b425acaf4b1,-47.9,-47.9,7,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,7,1.9165350538678467,1.916112567999999,0.0,0.0,0.0,53,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}",1.460799012865339,0.25827038288116455,79.37051391601562,24.676971435546875,0.539200983941555,1.7417296171188354,0.9679217402424131,1.8928724527359009,128.57142857142858,144.0
train,Karthikeya27adv8956,Karthikeya27adv8956,61,8,69,64277adb986b483b39e47957da49f33810e5120758ecb4ec3649516cd2ae1804,-50.0,-50.0,1,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,1,0.28567237686365843,0.2856521100000009,0.0,0.0,0.0,54,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}",2.0,2.0,25.92307472229004,25.92307472229004,0.0,0.0,0.0,0.0,90.0,90.0
train,Karthikeya27adv8956,Karthikeya27adv8956,61,9,70,e65e04f3316e973285048c1a06de7880a0be7bbbeade16e58be7a37d33e5f9a0,-47.9,-47.9,7,out_of_road,False,False,False,False,True,False,False,0.0,collision,False,7,1.922000490128994,1.921314687999999,0.0,0.0,0.0,61,0,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}",1.460799012865339,0.25827038288116455,74.22223009381976,25.5169677734375,0.539200983941555,1.7417296171188354,0.9679217402424131,1.8928724527359009,128.57142857142858,144.0
