phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,0,76,c5f4878a832d80dd9041010a9701681d646317a30a0fa328702ce4ca5b62006d,-47.9,-47.9,7,out_of_road,False,False,False,True,False,False,collision,False,7,1.218271821999224,1.2188870019999998,0.0,0.0,0.0,7,0,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,1,77,d365dc203475247cf2b7a4dab55df4c72ca6b590a4b07f261bf7a91a7517b7e8,-50.0,-50.0,1,out_of_road,False,False,False,True,False,False,collision,False,1,0.18062466000264976,0.18072623500000073,0.0,0.0,0.0,8,0,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,2,78,f7a75f6d3208fb15ded7c464c411b4f30df824a691f620338910dd5b748cc1e6,-47.6,-47.6,7,out_of_road,False,False,False,True,False,False,collision,False,7,1.0981503309885738,1.0985928459999998,0.0,0.0,0.0,15,0,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,3,79,e7c5cbd8870d88f571e6f7a8d058a9b9b438fb55560252fffae29ffaaa2ad07d,-50.0,-50.0,1,out_of_road,False,False,False,True,False,False,collision,False,1,0.169095452001784,0.1691389179999998,0.0,0.0,0.0,16,0,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,4,80,4f21fd70bd290577481c19cb60490e4b981f2bebbd7524a8be4698cf977f30d6,-47.6,-47.6,7,out_of_road,False,False,False,True,False,False,collision,False,7,1.0908248019986786,1.0915136469999993,0.0,0.0,0.0,23,0,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,5,81,5f6e1d98a90f75b10572ea00aea3f8d6b3053d9f31128f41c270e8f00738cdc4,-50.0,-50.0,1,out_of_road,False,False,False,True,False,False,collision,False,1,0.16450875699229073,0.16466684199999992,0.0,0.0,0.0,24,0,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 1}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,6,82,37b4556f0139b9a4add554742c2ad21bc8b188e4dc6422273344e1605ce98785,-47.6,-47.6,7,out_of_road,False,False,False,True,False,False,collision,False,7,1.0828964760003146,1.0834532589999997,0.0,0.0,0.0,31,0,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,7,83,e3c12ae61e8b3af60aaedbc5db2e403849558f79dae15bd641f52d8ca91086eb,-47.6,-47.6,7,out_of_road,False,False,False,True,False,False,collision,False,7,1.0974681170046097,1.0980330550000001,0.0,0.0,0.0,38,0,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,8,84,681bc729124cdbe921d3c764fdb2f85176b8cac8b8e861cd692bd546629fe55a,-47.9,-47.9,7,out_of_road,False,False,False,True,False,False,collision,False,7,1.1266338339919457,1.1274084089999992,0.0,0.0,0.0,45,0,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 7}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,9,85,1a3e8a07c30b092b503099ef548930aad679dda7152da4ad2fbd057cdd5aede9,-48.75,-48.75,5,out_of_road,False,False,False,True,False,False,collision,False,5,0.8176046640001005,0.8182271050000001,0.0,0.0,0.0,50,0,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 5}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,10,86,f5d0afe0fce84beb4d68366baa11d6447359bce1ddfacb74587ad0312ae809cb,-47.6,-47.6,8,out_of_road,False,False,False,True,False,False,collision,False,8,1.2542891220073216,1.2550998789999994,0.0,0.0,0.0,58,0,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 8}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,11,87,ff9e5e612979a37f16416824b416a9b552671069262cca9d6b34decaf928f5d1,-47.9,-47.9,7,out_of_road,False,False,False,True,False,False,collision,False,7,1.4128852209978504,1.4140867549999996,9.164075374603271,0.0,0.0,65,2,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 7}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,12,88,460408bb5cbbf8e965e9c8b1abd8c302249093fa192cc6420cd069d9d670723a,-47.9,-47.9,7,out_of_road,False,False,False,True,False,False,collision,False,7,1.1322375320014544,1.13223741,8.748585837227958,0.0,0.0,72,9,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 7}"
train,Karthikeya27adv8highwayV6,Karthikeya27adv8highwayV6,76,13,89,c12e3a2a05cbd71ed31cfd90e5fa6187615427c078aecb77f6288ff0fe5a7fbf,-47.6,-47.6,8,out_of_road,False,False,False,True,False,False,collision,False,8,1.251065568998456,1.2512339129999983,9.311480045318604,0.0,0.0,80,17,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 8}"
