episode,cumulative_pools_created
7,1
7,2
7,3
9,4
9,5
9,6
9,7
9,8
9,9
9,10
9,11
9,12
9,13
9,14
9,15
9,16
9,17
9,18
9,19
9,20
9,21
9,22
9,23
9,24
9,25
9,26
9,27
9,28
9,29
9,30
9,31
9,32
9,33
9,34
9,35
9,36
9,37
9,38
9,39
9,40
9,41
9,42
9,43
9,44
9,45
9,46
9,47
9,48
9,49
9,50
10,51
10,52
10,53
18,54
77,55
84,56
113,57
117,58
127,59
127,60
127,61
135,62
145,63
149,64
149,65
149,66
149,67
149,68
149,69
149,70
149,71
150,72
151,73
151,74
152,75
156,76
157,77
157,78
158,79
158,80
158,81
159,82
159,83
161,84
167,85
167,86
167,87
210,88
210,89
210,90
210,91
210,92
273,93
304,94
304,95
304,96
304,97
304,98
304,99
304,100
304,101
304,102
304,103
304,104
304,105
304,106
304,107
304,108
304,109
304,110
304,111
304,112
304,113
304,114
304,115
304,116
304,117
304,118
304,119
304,120
304,121
304,122
304,123
304,124
304,125
304,126
304,127
304,128
304,129
304,130
304,131
308,132
308,133
308,134
308,135
308,136
308,137
308,138
308,139
308,140
308,141
308,142
308,143
308,144
308,145
308,146
308,147
308,148
308,149
308,150
308,151
308,152
308,153
308,154
308,155
308,156
308,157
308,158
308,159
308,160
308,161
308,162
308,163
308,164
308,165
308,166
308,167
308,168
308,169
308,170
308,171
308,172
308,173
308,174
308,175
308,176
393,177
