eviction_episode,visit_count,first_episode,last_episode,age_episodes,unique_actions_executed,near_promotion,recent_candidate,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,blocked_evidence_archived
281,1,266,266,15,1,False,False,383,128,0,1,1,0,0,0,False
281,1,267,267,14,1,False,False,383,128,0,1,1,0,0,0,False
281,1,267,267,14,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,267,267,25,1,False,False,495,16,0,1,1,0,0,0,False
292,1,268,268,24,1,False,False,509,2,0,1,1,0,0,0,False
292,1,268,268,24,1,False,False,383,128,0,1,1,0,0,0,False
292,1,268,268,24,1,False,False,383,128,0,1,1,0,0,0,False
292,1,268,268,24,1,False,False,509,2,0,1,1,0,0,0,False
292,1,268,268,24,1,False,False,495,16,0,1,1,0,0,0,False
292,1,268,268,24,1,False,False,495,16,0,1,1,0,0,0,False
292,1,271,271,21,1,False,False,383,128,0,1,1,0,0,0,False
292,1,271,271,21,1,False,False,383,128,0,1,1,0,0,0,False
292,1,271,271,21,1,False,False,509,2,0,1,1,0,0,0,False
292,1,271,271,21,1,False,False,383,128,0,1,1,0,0,0,False
292,1,271,271,21,1,False,False,383,128,0,1,1,0,0,0,False
292,1,271,271,21,1,False,False,509,2,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,383,128,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,383,128,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,509,2,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,509,2,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,272,272,20,1,False,False,495,16,0,1,1,0,0,0,False
292,1,273,273,19,1,False,False,255,256,0,1,1,0,0,0,False
292,1,273,273,19,1,False,False,479,32,0,1,1,0,0,0,False
292,1,273,273,19,1,False,False,255,256,0,1,1,0,0,0,False
292,1,273,273,19,1,False,False,255,256,0,1,1,0,0,0,False
292,1,273,273,19,1,False,False,255,256,0,1,1,0,0,0,False
292,1,274,274,18,1,False,False,383,128,0,1,1,0,0,0,False
292,1,274,274,18,1,False,False,383,128,0,1,1,0,0,0,False
292,1,276,276,16,1,False,False,383,128,0,1,1,0,0,0,False
292,1,276,276,16,1,False,False,383,128,0,1,1,0,0,0,False
292,1,276,276,16,1,False,False,383,128,0,1,1,0,0,0,False
292,1,277,277,15,1,False,False,383,128,0,1,1,0,0,0,False
292,1,277,277,15,1,False,False,383,128,0,1,1,0,0,0,False
292,1,277,277,15,1,False,False,383,128,0,1,1,0,0,0,False
292,1,277,277,15,1,False,False,383,128,0,1,1,0,0,0,False
292,1,278,278,14,1,False,False,383,128,0,1,1,0,0,0,False
