episode,cumulative_pools_created
6,1
6,2
6,3
6,4
6,5
6,6
6,7
6,8
6,9
9,10
9,11
9,12
9,13
9,14
9,15
10,16
10,17
10,18
11,19
11,20
11,21
11,22
11,23
11,24
11,25
11,26
11,27
11,28
11,29
11,30
11,31
11,32
11,33
11,34
11,35
11,36
12,37
12,38
12,39
12,40
12,41
12,42
12,43
12,44
12,45
12,46
12,47
12,48
12,49
12,50
12,51
12,52
12,53
12,54
12,55
12,56
12,57
12,58
12,59
12,60
12,61
12,62
12,63
12,64
12,65
12,66
12,67
12,68
12,69
12,70
12,71
13,72
13,73
13,74
13,75
13,76
13,77
13,78
13,79
13,80
13,81
13,82
13,83
13,84
13,85
13,86
13,87
13,88
13,89
13,90
13,91
13,92
13,93
13,94
13,95
13,96
13,97
13,98
13,99
13,100
13,101
13,102
13,103
13,104
13,105
13,106
13,107
13,108
14,109
14,110
14,111
14,112
14,113
14,114
14,115
14,116
14,117
14,118
14,119
14,120
14,121
14,122
14,123
14,124
14,125
14,126
14,127
14,128
14,129
14,130
14,131
14,132
14,133
14,134
16,135
16,136
16,137
16,138
16,139
16,140
16,141
17,142
17,143
17,144
17,145
17,146
17,147
17,148
18,149
27,150
29,151
46,152
87,153
87,154
87,155
87,156
95,157
105,158
105,159
105,160
105,161
105,162
105,163
105,164
105,165
105,166
105,167
105,168
105,169
105,170
105,171
105,172
105,173
105,174
105,175
105,176
105,177
105,178
105,179
105,180
105,181
105,182
105,183
105,184
105,185
105,186
105,187
105,188
105,189
105,190
105,191
105,192
105,193
105,194
105,195
105,196
105,197
106,198
106,199
106,200
106,201
106,202
106,203
106,204
106,205
106,206
106,207
106,208
106,209
106,210
106,211
106,212
106,213
106,214
106,215
106,216
106,217
106,218
106,219
106,220
106,221
106,222
106,223
106,224
106,225
106,226
106,227
106,228
106,229
106,230
108,231
108,232
108,233
108,234
108,235
108,236
108,237
108,238
