eviction_episode,visit_count,first_episode,last_episode,age_episodes,unique_actions_executed,near_promotion,recent_candidate,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,blocked_evidence_archived
238,1,198,198,40,1,False,False,511,0,0,1,1,0,0,0,False
238,1,198,198,40,1,False,False,511,0,0,1,0,0,0,1,False
238,1,198,198,40,1,False,False,511,0,0,1,0,0,0,1,False
238,1,198,198,40,1,False,False,511,0,0,1,0,0,0,1,False
238,1,198,198,40,1,False,False,511,0,0,1,0,0,0,1,False
238,1,199,199,39,1,False,False,511,0,0,1,0,0,0,1,False
238,1,201,201,37,1,False,False,511,0,0,1,0,0,0,1,False
238,1,201,201,37,1,False,False,511,0,0,1,0,0,0,1,False
238,1,201,201,37,1,False,False,511,0,0,1,0,0,0,1,False
238,1,202,202,36,1,False,False,511,0,0,1,1,0,0,0,False
238,1,202,202,36,1,False,False,511,0,0,1,0,0,0,1,False
238,1,205,205,33,1,False,False,511,0,0,1,0,0,0,1,False
259,1,207,207,52,1,False,False,511,0,0,1,0,0,0,1,False
259,1,208,208,51,1,False,False,511,0,0,1,0,0,0,0,False
259,1,208,208,51,1,False,False,511,0,0,1,1,0,0,0,False
259,1,208,208,51,1,False,False,511,0,0,1,0,0,0,1,False
259,1,208,208,51,1,False,False,511,0,0,1,0,0,0,1,False
259,1,208,208,51,1,False,False,511,0,0,1,0,0,0,1,False
259,1,208,208,51,1,False,False,511,0,0,1,0,0,0,1,False
259,1,209,209,50,1,False,False,511,0,0,1,0,0,0,1,False
259,1,209,209,50,1,False,False,511,0,0,1,0,0,0,1,False
259,1,212,212,47,1,False,False,511,0,0,1,0,0,0,1,False
259,1,214,214,45,1,False,False,511,0,0,1,0,0,0,1,False
259,1,215,215,44,1,False,False,511,0,0,1,0,0,0,1,False
259,1,216,216,43,1,False,False,511,0,0,1,0,0,0,1,False
259,1,216,216,43,1,False,False,511,0,0,1,0,0,0,1,False
259,1,217,217,42,1,False,False,511,0,0,1,1,0,0,0,False
259,1,217,217,42,1,False,False,511,0,0,1,0,0,0,1,False
259,1,217,217,42,1,False,False,511,0,0,1,0,0,0,1,False
259,1,217,217,42,1,False,False,511,0,0,1,0,0,0,1,False
259,1,218,218,41,1,False,False,511,0,0,1,1,0,0,0,False
259,1,218,218,41,1,False,False,511,0,0,1,1,0,0,0,False
259,1,220,220,39,1,False,False,511,0,0,1,1,0,0,0,False
259,1,220,220,39,1,False,False,511,0,0,1,0,0,0,1,False
259,1,221,221,38,1,False,False,511,0,0,1,1,0,0,0,False
259,1,222,222,37,1,False,False,511,0,0,1,0,0,0,1,False
259,1,223,223,36,1,False,False,511,0,0,1,0,0,0,1,False
259,1,223,223,36,1,False,False,511,0,0,1,0,0,0,1,False
259,1,224,224,35,1,False,False,511,0,0,1,1,0,0,0,False
259,1,224,224,35,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,1,0,0,0,False
259,1,225,225,34,1,False,False,511,0,0,1,0,0,0,1,False
259,1,225,225,34,1,False,False,511,0,0,1,0,0,0,1,False
259,1,225,225,34,1,False,False,511,0,0,1,0,0,0,1,False
259,1,225,225,34,1,False,False,511,0,0,1,0,0,0,1,False
259,1,226,226,33,1,False,False,511,0,0,1,0,0,0,1,False
259,1,227,227,32,1,False,False,511,0,0,1,0,0,0,1,False
259,1,228,228,31,1,False,False,511,0,0,1,0,0,0,1,False
259,1,229,229,30,1,False,False,511,0,0,1,0,0,0,0,False
259,1,229,229,30,1,False,False,511,0,0,1,0,0,0,1,False
259,1,229,229,30,1,False,False,511,0,0,1,0,0,0,1,False
264,1,229,229,35,1,False,False,511,0,0,1,0,0,0,1,False
264,1,229,229,35,1,False,False,511,0,0,1,0,0,0,1,False
264,1,230,230,34,1,False,False,511,0,0,1,1,0,0,0,False
264,1,230,230,34,1,False,False,511,0,0,1,0,0,0,1,False
264,1,230,230,34,1,False,False,511,0,0,1,0,0,0,1,False
264,1,230,230,34,1,False,False,511,0,0,1,0,0,0,1,False
264,1,231,231,33,1,False,False,511,0,0,1,0,0,0,0,False
264,1,231,231,33,1,False,False,511,0,0,1,1,0,0,0,False
264,1,231,231,33,1,False,False,511,0,0,1,1,0,0,0,False
264,1,231,231,33,1,False,False,511,0,0,1,0,0,0,1,False
264,1,231,231,33,1,False,False,511,0,0,1,0,0,0,1,False
264,1,231,231,33,1,False,False,511,0,0,1,0,0,0,1,False
264,1,231,231,33,1,False,False,511,0,0,1,0,0,0,1,False
264,1,233,233,31,1,False,False,511,0,0,1,1,0,0,0,False
264,1,233,233,31,1,False,False,511,0,0,1,0,0,0,1,False
264,1,233,233,31,1,False,False,511,0,0,1,0,0,0,1,False
264,1,234,234,30,1,False,False,511,0,0,1,1,0,0,0,False
264,1,234,234,30,1,False,False,511,0,0,1,1,0,0,0,False
264,1,234,234,30,1,False,False,511,0,0,1,0,0,0,1,False
264,1,235,235,29,1,False,False,511,0,0,1,1,0,0,0,False
264,1,235,235,29,1,False,False,511,0,0,1,1,0,0,0,False
264,1,235,235,29,1,False,False,511,0,0,1,1,0,0,0,False
264,1,235,235,29,1,False,False,511,0,0,1,1,0,0,0,False
264,1,235,235,29,1,False,False,511,0,0,1,0,0,0,1,False
264,1,235,235,29,1,False,False,511,0,0,1,0,0,0,1,False
264,1,235,235,29,1,False,False,511,0,0,1,0,0,0,1,False
264,1,236,236,28,1,False,False,511,0,0,1,0,0,0,1,False
264,1,237,237,27,1,False,False,511,0,0,1,0,0,0,1,False
264,1,238,238,26,1,False,False,511,0,0,1,0,0,0,1,False
264,1,238,238,26,1,False,False,511,0,0,1,0,0,0,1,False
264,1,238,238,26,1,False,False,511,0,0,1,0,0,0,1,False
264,1,238,238,26,1,False,False,511,0,0,1,0,0,0,1,False
264,1,239,239,25,1,False,False,511,0,0,1,0,0,0,1,False
264,1,241,241,23,1,False,False,511,0,0,1,1,0,0,0,False
264,1,241,241,23,1,False,False,511,0,0,1,0,0,0,1,False
264,1,241,241,23,1,False,False,511,0,0,1,0,0,0,1,False
264,1,241,241,23,1,False,False,511,0,0,1,0,0,0,1,False
264,1,243,243,21,1,False,False,511,0,0,1,1,0,0,0,False
264,1,243,243,21,1,False,False,511,0,0,1,0,0,0,1,False
264,1,243,243,21,1,False,False,511,0,0,1,0,0,0,1,False
264,1,243,243,21,1,False,False,511,0,0,1,0,0,0,1,False
264,1,243,243,21,1,False,False,511,0,0,1,0,0,0,1,False
264,1,244,244,20,1,False,False,511,0,0,1,0,0,0,1,False
264,1,244,244,20,1,False,False,511,0,0,1,0,0,0,1,False
264,1,245,245,19,1,False,False,511,0,0,1,0,0,0,1,False
264,1,245,245,19,1,False,False,511,0,0,1,0,0,0,1,False
264,1,248,248,16,1,False,False,511,0,0,1,0,0,0,1,False
264,1,248,248,16,1,False,False,511,0,0,1,0,0,0,1,False
264,1,248,248,16,1,False,False,511,0,0,1,0,0,0,1,False
264,1,249,249,15,1,False,False,511,0,0,1,0,0,0,1,False
284,1,250,250,34,1,False,False,511,0,0,1,0,0,0,1,False
284,1,250,250,34,1,False,False,511,0,0,1,0,0,0,1,False
284,1,250,250,34,1,False,False,511,0,0,1,0,0,0,1,False
284,1,252,252,32,1,False,False,511,0,0,1,0,0,0,1,False
284,1,253,253,31,1,False,False,511,0,0,1,0,0,0,1,False
284,1,255,255,29,1,False,False,511,0,0,1,1,0,0,0,False
284,1,257,257,27,1,False,False,511,0,0,1,0,0,0,1,False
284,1,258,258,26,1,False,False,511,0,0,1,0,0,0,1,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,1,0,0,0,False
284,1,259,259,25,1,False,False,511,0,0,1,0,0,0,1,False
284,1,259,259,25,1,False,False,511,0,0,1,0,0,0,1,False
284,1,259,259,25,1,False,False,511,0,0,1,0,0,0,1,False
284,1,259,259,25,1,False,False,511,0,0,1,0,0,0,1,False
284,1,260,260,24,1,False,False,511,0,0,1,0,0,0,1,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
284,1,262,262,22,1,False,False,511,0,0,1,1,0,0,0,False
294,1,262,262,32,1,False,False,511,0,0,1,1,0,0,0,False
