phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts
train,rnd,DQN + RND,27,0,27,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-19.827929581604277,-18.95902820202686,200,out_of_road,False,False,False,True,False,False,collision,False,200,1.3276087890008057,1.4115436820000014,0.004757609928534944,0.0014513430019235329,0.004344506897887047,200,137,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 153, ""epsilon_random"": 47}"
train,rnd,DQN + RND,27,1,28,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-16.36090415673936,-16.354711745217024,87,out_of_road,False,False,False,True,False,False,collision,False,87,0.9419648059993051,0.9416721730001427,0.2001136900407487,2.152707052171055e-05,7.117714393472827e-05,287,224,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 63, ""epsilon_random"": 24}"
train,rnd,DQN + RND,27,2,29,dec415cd45b7a15b0e8cab4e318817d30c2f41c16d3942c15c253134c5957aa9,14.100320963025055,14.128513544618883,97,collision,True,False,True,True,False,False,collision,True,97,0.9933115539970458,0.9626618700001472,0.39114184485575587,7.541445894772907e-05,0.0002906451710702764,384,321,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 77, ""epsilon_random"": 20}"
train,rnd,DQN + RND,27,3,30,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-32.52117872381912,-32.51116535728228,66,out_of_road,False,False,False,True,False,False,collision,False,66,0.828431208999973,0.8085229959999651,0.38957284458658914,3.6741404225419196e-05,0.00015171767480053018,450,387,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 49, ""epsilon_random"": 17}"
train,rnd,DQN + RND,27,4,31,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,0.61433121058122,0.6211781442784243,110,out_of_road,False,False,False,True,False,False,collision,False,110,1.2134720249996462,1.1910239899998487,0.5109123319726099,1.375708299220109e-05,6.224485179288172e-05,560,497,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 84, ""epsilon_random"": 26}"
train,rnd,DQN + RND,27,5,32,a197f2faf98365e8e492b07b666e56392177285721fd134a7016dc2d1931ce99,35.283183549509246,35.307495824751726,114,out_of_road,False,False,False,True,False,False,collision,False,114,1.1533153290001792,1.153951558000017,0.3827709657908009,4.18202112445885e-05,0.0002132655723025287,674,611,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 92, ""epsilon_random"": 22}"
train,rnd,DQN + RND,27,6,33,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-14.346301584454821,-14.324925981823533,96,out_of_road,False,False,False,True,False,False,collision,False,96,0.9643381409987342,0.9647698620001393,0.4775209060947721,4.2132173150595996e-05,0.00022266252740931218,770,707,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 74, ""epsilon_random"": 22}"
train,rnd,DQN + RND,27,7,34,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-26.619005476700725,-26.615169018421067,58,out_of_road,False,False,False,True,False,False,collision,False,58,0.6051200270012487,0.6054275179999422,0.4883121371526143,1.1702359292234303e-05,6.614583240804771e-05,828,765,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 45, ""epsilon_random"": 13}"
train,rnd,DQN + RND,27,8,35,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,18.672623677784486,18.716052226458928,121,collision,True,True,False,False,False,False,collision,True,121,1.2191683759992884,1.1976634720001584,0.44936130328242446,5.879073289032788e-05,0.000358913625408637,949,886,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 100, ""epsilon_random"": 21}"
train,rnd,DQN + RND,27,9,36,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,22.434634108093448,22.72524016936054,103,out_of_road,False,False,False,True,False,False,collision,False,103,1.0044807360027335,0.9720463800001653,0.5389193770231553,0.0004451384453045869,0.002821418070554053,1052,989,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 86, ""epsilon_random"": 17}"
train,rnd,DQN + RND,27,10,37,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,3.994701597389472,4.032499463155034,86,out_of_road,False,False,False,True,False,False,collision,False,86,0.963391656998283,0.935920354000018,0.4968373230550178,6.733764228048912e-05,0.0004395100670411208,1138,1075,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 74, ""epsilon_random"": 12}"
train,rnd,DQN + RND,27,11,38,7d68bf58fc27a3ab8e8bc67ffae1a9a0612c809013ce4008d78dcb7a11d31090,32.850236240664245,32.92612343040519,100,out_of_road,False,False,False,True,False,False,collision,False,100,1.0896680780024326,1.0577490289999787,0.4691297610104084,0.0001107916150795063,0.0007588718974089256,1238,1175,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 81, ""epsilon_random"": 19}"
train,rnd,DQN + RND,27,12,39,27c13e0804457e50998c182ec3ec90441bed77828ec91e69cca45d68dddad19d,34.22890394714307,34.35714565921644,117,collision,True,True,False,False,False,False,collision,True,117,1.3180499100017187,1.2807933709998451,0.5277433734164279,0.0001537477229408263,0.0010960830091741875,1355,1292,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 91, ""epsilon_random"": 26}"
train,rnd,DQN + RND,27,13,40,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.18960416009379,-47.11406705417812,39,out_of_road,False,False,False,True,False,False,collision,False,39,0.4480180559985456,0.4377029700001458,0.48916454976185775,0.000266867970425758,0.0019368488696325842,1394,1331,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 27, ""epsilon_random"": 12}"
train,rnd,DQN + RND,27,14,41,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,16.029977811065933,16.04465978623309,87,out_of_road,False,False,False,True,False,False,collision,False,87,1.0867557169985957,1.0614198440000564,0.39236526645120534,2.261233457071891e-05,0.00016875833525506302,1481,1418,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 74, ""epsilon_random"": 13}"
train,rnd,DQN + RND,27,15,42,b245e635fb3b01054279dd65fba6146e5cdb7e4134c6232fb2927a6dc06960c8,-45.58609608891331,-45.573463350037606,63,out_of_road,False,False,False,True,False,False,collision,False,63,0.6272573619971809,0.6092998079998324,0.501036667841531,2.6360118335148963e-05,0.00020051966469363214,1544,1481,0.2,0.01,0.0,False,,"{""epsilon_argmax"": 52, ""epsilon_random"": 11}"
