phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,source_phase,series_id,display_label,evaluation_variant,source_kind,source_name,source_csv,policy_folder
train,epsilon,Epsilon Greedy,19,0,19,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.713880015099136,-47.713880015099136,127,out_of_road,False,False,False,True,False,False,collision,False,127,0.8981288150025648,0.8881919839999997,0.0005778943759935,0.0,0.0,127,64,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 97, ""epsilon_random"": 30}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_19/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,19,1,20,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-49.29193234114688,-49.29193234114688,24,out_of_road,False,False,False,True,False,False,collision,False,24,0.2883949739989475,0.2846140259999998,0.3570344967744556,0.0,0.0,151,88,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 21, ""epsilon_random"": 3}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_19/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,19,2,21,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-49.4992960941516,-49.4992960941516,10,out_of_road,False,False,False,True,False,False,collision,False,10,0.2640738599948236,0.2624879590000004,0.6224726185784675,0.0,0.0,161,98,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 8, ""epsilon_random"": 2}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_19/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,19,3,22,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-46.92442762108335,-46.92442762108335,51,out_of_road,False,False,False,True,False,False,collision,False,51,0.4300342199931037,0.4219498909999997,0.8388547446994185,0.0,0.0,212,149,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 43, ""epsilon_random"": 8}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_19/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,19,4,23,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-49.39062751356531,-49.39062751356531,12,out_of_road,False,False,False,True,False,False,collision,False,12,0.1742226819987991,0.1723493200000003,1.166794223206428,0.0,0.0,224,161,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 10, ""epsilon_random"": 2}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_19/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,19,5,24,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-47.59538787264634,-47.59538787264634,48,out_of_road,False,False,False,True,False,False,collision,False,48,0.4681140729953768,0.4605531909999998,1.1503139219857983,0.0,0.0,272,209,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 38, ""epsilon_random"": 10}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_19/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,19,6,25,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.33329987067749,-49.33329987067749,9,out_of_road,False,False,False,True,False,False,collision,False,9,0.1862941899962606,0.1849546649999993,1.5546680086990818,0.0,0.0,281,218,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 7, ""epsilon_random"": 2}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_19/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,19,7,26,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,-47.12236847984346,-47.12236847984346,35,out_of_road,False,False,False,True,False,False,collision,False,35,0.4053639889971236,0.3999531760000003,1.066470982217496,0.0,0.0,316,253,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 25, ""epsilon_random"": 10}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_19/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,19,8,27,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-47.74453694723232,-47.74453694723232,29,out_of_road,False,False,False,True,False,False,collision,False,29,0.284686557999521,0.2800467419999997,1.286563671442905,0.0,0.0,345,282,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 27, ""epsilon_random"": 2}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_19/epsilon/all_episode_results.csv,
train,epsilon,Epsilon Greedy,19,9,28,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.455414512036384,-49.455414512036384,8,out_of_road,False,False,False,True,False,False,collision,False,8,0.206764069997007,0.2056552400000004,1.1667699680838268,0.0,0.0,353,290,0.2,0.0,0.0,False,,"{""epsilon_argmax"": 8}",train,epsilon,Epsilon Greedy,standard,baseline,epsilon,/home/karthik/Desktop/Karthikeya/genadv/metadrivetest/metadrive_canonical_baselines/canonical_baselines_timed/seed_19/epsilon/all_episode_results.csv,
