phase,experiment,method,seed,episode,scenario_seed,initial_observation_sha256,env_reward,training_reward,steps,termination_reason,policy_safety_stop,collision,crash_vehicle,crash_object,out_of_road,goal_reached,max_steps_reached,step_cost,rmst_event_definition,rmst_event_observed,event_or_censor_time_steps,wall_time_seconds,cpu_time_seconds,average_loss,average_rnd_loss,average_rnd_bonus,replay_buffer_size,learn_steps,gamma,learning_rate,epsilon,rnd_beta,noisy_sigma_init,network_frozen,updates_during_test,action_source_counts,mean_lane_boundary_clearance,minimum_lane_boundary_clearance,mean_nearest_collision_hazard_center_distance,minimum_nearest_collision_hazard_center_distance,mean_absolute_lane_offset,maximum_absolute_lane_offset,mean_absolute_heading_error,maximum_absolute_heading_error,mean_ego_speed,maximum_ego_speed
train,Karthikeya27adv23,Karthikeya27adv23,42,0,42,b245e635fb3b01054279dd65fba6146e5cdb7e4134c6232fb2927a6dc06960c8,0.014822132608651199,0.014822132608651199,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.9929065440010163,2.9278747110000003,1.927299031697412e-06,0.0,0.0,500,437,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 500}",1.75,1.75,45.125936683654785,45.12289047241211,0.0,0.0,4.5859634306566476e-07,5.326322138898831e-07,0.013781687695533036,0.14933091402053833
train,Karthikeya27adv23,Karthikeya27adv23,42,1,43,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,0.014822132608651199,0.014822132608651199,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,3.0194954600010533,2.9498963430000007,5.8576968163137625e-08,0.0,0.0,1000,937,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 500}",1.75,1.75,75.96037736511231,75.9584732055664,0.0,0.0,4.5859634306566476e-07,5.326322138898831e-07,0.013781687695533036,0.14933091402053833
train,Karthikeya27adv23,Karthikeya27adv23,42,2,44,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,0.018325160335617513,0.018325160335617513,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,2.9737984650055296,2.8938875270000004,9.593168256127882e-08,0.0,0.0,1500,1437,0.99,5e-05,0.0,0.0,0.0,False,,"{""normalizer_warmup_argmax"": 500}",1.75,1.75,65.36663789367675,65.35273742675781,2.536813536874183e-09,7.090279918742226e-09,4.56199498131582e-07,5.326322138898831e-07,0.013781602170318366,0.1493309736251831
train,Karthikeya27adv23,Karthikeya27adv23,42,3,45,d30f001d702c84d5abe6eca7ab86ae86895e41f865ad526fdd1295df1087c565,0.014822132608651199,0.014822132608651199,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,3.250439486000687,3.169206345000001,1.0350220193622307e-07,0.0,0.0,2000,1937,0.99,5e-05,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 500}",1.75,1.75,45.13114772033691,45.11616516113281,0.0,0.0,4.5859634306566476e-07,5.326322138898831e-07,0.013781687695533036,0.14933091402053833
train,Karthikeya27adv23,Karthikeya27adv23,42,4,46,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,0.018325160335617513,0.018325160335617513,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,3.0558498410027823,2.9770553520000007,2.91418203060001e-07,0.0,0.0,2500,2437,0.99,5e-05,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 500}",1.75,1.75,55.44396885681152,55.42402648925781,2.5368129170366683e-09,7.090279474653016e-09,4.56199498131582e-07,5.326322138898831e-07,0.013781602170318366,0.1493309736251831
train,Karthikeya27adv23,Karthikeya27adv23,42,5,47,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,0.018325160335617513,0.018325160335617513,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,3.133977520999906,3.055521387999999,1.7350430985318966e-07,0.0,0.0,3000,2937,0.99,5e-05,0.0,0.0,0.0,False,,"{""threshold_warmup_argmax"": 500}",1.75,1.75,69.49314207458497,69.48998260498047,2.5368137742398657e-09,7.090279474653016e-09,4.56199498131582e-07,5.326322138898831e-07,0.013781602170318366,0.1493309736251831
train,Karthikeya27adv23,Karthikeya27adv23,42,6,48,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.38374977989776,-49.38374977989776,29,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,29,0.3562481350018061,0.3519594089999991,2.0590954413106423e-06,0.0,0.0,3029,2966,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_nearest_active_safe_unknown_dqn_max_unknown"": 17, ""candidate_created_argmax__candidate_nearest_candidate_only_safe_unknown_dqn_max_unknown"": 10, ""candidate_matched_argmax__candidate_nearest_candidate_only_safe_unknown_dqn_max_unknown"": 1, ""promoted_pool_first_best_available__active_initial_dqn_max_unknown"": 1}",1.7181975553775657,1.4644620418548584,62.27481999890558,62.177608489990234,0.03180243434525899,0.2855379283428192,0.017526580340132148,0.15024210512638092,0.9883930758123511,6.003875255584717
train,Karthikeya27adv23,Karthikeya27adv23,42,7,49,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,6.188979851893963,6.188979851893963,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,4.9566556149948156,55.87333280200001,0.01565823579625146,0.0,0.0,3529,3466,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_nearest_active_hazard_safe_unknown_dqn_max_unknown"": 399, ""candidate_matched_argmax__candidate_nearest_active_hazard_safe_unknown_dqn_max_unknown"": 68, ""promoted_pool_first_best_available__active_initial_dqn_max_unknown"": 33}",0.3691026420593262,0.002101421356201172,60.43871662902832,49.80080032348633,1.3808973579406738,1.7478985786437988,0.30486173493252133,0.4273250997066498,0.48961941582203145,6.26047945022583
train,Karthikeya27adv23,Karthikeya27adv23,42,8,50,fc6f2c8254ef4c2585b8bd7ed5bb373f2ccb0f93ee71c75f146402950d519cb4,2.8047913394593946,2.8047913394593946,500,max_steps,False,False,False,False,False,False,True,0.0,collision,False,500,4.431392758000584,52.002838084000004,0.0125364198416014,0.0,0.0,4029,3966,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_nearest_active_hazard_safe_unknown_dqn_max_unknown"": 428, ""candidate_matched_argmax__candidate_nearest_active_hazard_safe_unknown_dqn_max_unknown"": 48, ""promoted_pool_first_best_available__active_initial_dqn_max_unknown"": 24}",0.9124371342658997,0.4793217182159424,74.11701568603516,73.24596405029297,0.8375628657341003,1.2706782817840576,0.3971633530058898,0.5944266319274902,0.36169521522335707,6.299315452575684
train,Karthikeya27adv23,Karthikeya27adv23,42,9,51,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.330924440950724,-49.330924440950724,9,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,9,0.23737764499674086,2.113220778999988,6.516493375683139e-05,0.0,0.0,4038,3975,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_nearest_active_hazard_safe_unknown_dqn_max_unknown"": 9}",1.6307653718524509,1.3940303325653076,78.36117384168837,77.906005859375,0.11923462380137709,0.35596963763237,0.0638597621453098,0.18364159762859344,3.398308071825239,6.0934624671936035
train,Karthikeya27adv23,Karthikeya27adv23,42,10,52,afb0d373edb44cc865b2e61d03d24d7b342690bc15699578c2dae1e0dd7d569e,-49.491295515143484,-49.491295515143484,85,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,85,0.981662697995489,10.60362092600002,0.06416645969481097,0.0,0.0,4123,4060,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_nearest_active_hazard_safe_unknown_dqn_max_unknown"": 83, ""candidate_matched_argmax__candidate_nearest_active_hazard_safe_unknown_dqn_max_unknown"": 1, ""promoted_pool_first_best_available__active_initial_dqn_max_unknown"": 1}",1.6659963888280531,1.55826997756958,54.820922043744254,54.414249420166016,0.08400360978346202,0.19172997772693634,0.0717800712148219,0.2695004642009735,0.6457547684556202,5.7748541831970215
train,Karthikeya27adv23,Karthikeya27adv23,42,11,53,39d9368d55d29a1e0a45845149fa4dad9b16d277b5601c5fed372b9becd3bb53,-46.238057038283195,-46.238057038283195,74,out_of_road,False,False,False,False,True,False,False,1.0,collision,False,74,0.7737563010014128,8.211434456999996,0.021138817352229545,0.0,0.0,4197,4134,0.99,5e-05,0.0,0.0,0.0,False,,"{""candidate_created_argmax__candidate_nearest_active_hazard_safe_unknown_dqn_max_unknown"": 74}",0.9493829124682659,0.009866595268249512,75.24208130707612,71.63572692871094,0.8006170875317341,1.7401334047317505,0.6148396429237658,1.5553829669952393,4.003711404429899,9.542591094970703
