eviction_episode,visit_count,first_episode,last_episode,age_episodes,unique_actions_executed,near_promotion,recent_candidate,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,blocked_evidence_archived
138,1,134,134,4,1,False,False,511,0,0,1,0,0,0,0,False
138,1,134,134,4,1,False,False,511,0,0,1,0,0,0,0,False
138,1,134,134,4,1,False,False,511,0,0,1,0,0,0,0,False
138,1,134,134,4,1,False,False,511,0,0,1,0,0,0,0,False
138,1,134,134,4,1,False,False,511,0,0,1,0,0,0,0,False
138,1,134,134,4,1,False,False,511,0,0,1,0,0,0,0,False
140,1,134,134,6,1,False,False,511,0,0,1,0,0,0,0,False
140,1,134,134,6,1,False,False,511,0,0,1,0,0,0,0,False
140,1,134,134,6,1,False,False,511,0,0,1,0,0,0,0,False
140,1,134,134,6,1,False,False,511,0,0,1,0,0,0,0,False
140,1,135,135,5,1,False,False,511,0,0,1,1,0,0,0,False
140,1,135,135,5,1,False,False,511,0,0,1,0,0,0,1,False
140,1,135,135,5,1,False,False,511,0,0,1,0,0,0,1,False
140,1,136,136,4,1,False,False,511,0,0,1,0,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,0,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,1,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,0,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,0,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,0,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,0,0,0,0,False
140,1,137,137,3,1,False,False,511,0,0,1,0,0,0,0,False
140,2,133,133,7,1,False,False,511,0,0,2,1,0,0,0,False
140,2,133,133,7,1,False,False,255,256,0,2,2,0,0,0,False
140,2,133,133,7,2,False,False,511,0,0,2,2,0,0,0,False
140,2,133,133,7,2,False,False,511,0,0,2,0,0,0,1,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,2,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
140,2,134,134,6,1,False,False,511,0,0,2,0,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,0,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,0,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,0,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,1,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,0,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,0,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,0,0,0,0,False
143,1,138,138,5,1,False,False,511,0,0,1,0,0,0,1,False
143,1,139,139,4,1,False,False,511,0,0,1,1,0,0,0,False
143,1,139,139,4,1,False,False,511,0,0,1,1,0,0,0,False
143,1,139,139,4,1,False,False,511,0,0,1,1,0,0,0,False
143,1,139,139,4,1,False,False,511,0,0,1,1,0,0,0,False
145,1,139,139,6,1,False,False,511,0,0,1,1,0,0,0,False
145,1,139,139,6,1,False,False,511,0,0,1,1,0,0,0,False
145,1,139,139,6,1,False,False,511,0,0,1,1,0,0,0,False
145,1,139,139,6,1,False,False,511,0,0,1,0,0,0,1,False
145,1,139,139,6,1,False,False,511,0,0,1,0,0,0,1,False
145,1,139,139,6,1,False,False,511,0,0,1,0,0,0,1,False
145,1,139,139,6,1,False,False,511,0,0,1,0,0,0,1,False
145,1,140,140,5,1,False,False,511,0,0,1,0,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
145,1,140,140,5,1,False,False,511,0,0,1,1,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,1,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,1,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,0,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,0,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,0,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,0,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,0,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,0,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,0,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,0,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,0,0,0,0,False
146,1,140,140,6,1,False,False,511,0,0,1,0,0,0,0,False
146,1,141,141,5,1,False,False,511,0,0,1,0,0,0,0,False
146,1,141,141,5,1,False,False,511,0,0,1,1,0,0,0,False
146,1,141,141,5,1,False,False,511,0,0,1,0,0,0,1,False
146,1,141,141,5,1,False,False,511,0,0,1,0,0,0,1,False
146,1,141,141,5,1,False,False,511,0,0,1,0,0,0,1,False
146,1,142,142,4,1,False,False,511,0,0,1,0,0,0,0,False
146,1,142,142,4,1,False,False,511,0,0,1,1,0,0,0,False
146,1,142,142,4,1,False,False,511,0,0,1,1,0,0,0,False
146,1,142,142,4,1,False,False,511,0,0,1,1,0,0,0,False
146,1,142,142,4,1,False,False,511,0,0,1,0,0,0,1,False
146,1,142,142,4,1,False,False,511,0,0,1,0,0,0,1,False
146,1,142,142,4,1,False,False,511,0,0,1,0,0,0,1,False
